,PlanetIdentifier,PeriodDays,SemiMajorAxisAU
3176,Kepler-1607 b,13.6473676,0.1117649882309895
3177,Kepler-1631 b,4.09513932,0.05009399151363762
3178,Kepler-973 b,49.6077331,0.26422430937871644
3179,Kepler-278 b,30.160546000000004,0.195
3180,Kepler-278 c,51.078775,0.276
3181,Kepler-305 b,5.487108,0.06088386146820372
3182,Kepler-305 c,8.290858,0.08016894495597085
3183,Kepler-305 d,16.738660999999997,0.1280620135899462
3184,Kepler-182 c,20.684342,0.14746908656036087
3185,Kepler-182 b,9.825792,0.08978109430547355
3186,EPIC 204221263 b,4.01593,0.0506
3187,EPIC 204221263 c,10.56103,0.0964
3188,Kepler-947 b,26.9644317,0.17598164162126917
3189,Kepler-1364 b,13.32196237,0.10998125015408666
3190,Kepler-1179 b,2.68505749,0.0378072924035065
3191,Kepler-1589 b,0.99166527,0.019461811091947716
3192,Kepler-4 b,3.21346,0.0456
3193,HD 197037 b,1035.7,2.07
3194,KELT-7 b,2.7347749,0.04415
3195,Kepler-885 b,18.11472949,0.13498776878837748
3196,Kepler-491 b,4.22538451,0.051150593145594364
3197,TYC 1422-614-1 b,198.4,0.69
3198,TYC 1422-614-1 c,559.3,1.37
3199,HD 24040 b,3490.0,4.637
3200,HATS-32 b,2.8126548,0.04024
3201,WASP-133 b,2.1764229999999998,0.0345
3202,Kepler-1130 b,5.45298175,0.06063116034293714
3203,Kepler-652 b,4.18200253,0.050799882887362646
3204,Kepler-493 b,3.00387658,0.0407437726846185
3205,Kepler-1193 b,2.83265213,0.039180383189677044
3206,HAT-P-7 b,2.2047369999999997,0.0379
3207,OGLE-2007-BLG-368L b,2189.5815978315354,3.3
3208,Kepler-202 b,4.069426999999999,0.049884086667108536
3209,Kepler-202 c,16.282493,0.12572465436436828
3210,Kepler-1641 b,19.672266,0.14261858032208502
3211,Kepler-1641 c,32.657212,0.19995207741686466
3212,HAT-P-3 b,2.8997029999999997,0.03866
3213,Gliese 3341 b,14.207,0.08900000000000001
3214,Kepler-655 b,46.406335799999994,0.25273072068154206
3215,Kepler-486 b,30.36044667,0.1904635850703636
3216,CoRoT-12 b,2.828042,0.04016
3217,Kepler-436 b,64.00205,0.33899999999999997
3218,Kepler-436 c,16.79713874,0.12836010288391567
3219,HD 10697 b,1076.4,2.16
3220,Kepler-721 b,5.39202539,0.06017846917934075
3222,Kepler-259 b,8.115317,0.07903331093549229
3223,Kepler-259 c,36.924931,0.21701328041500229
3224,HAT-P-18 b,5.507978,0.0559
3225,HD 10647 b,989.2,2.015
3226,Kepler-169 e,13.767102,0.11241774521890181
3227,Kepler-169 c,6.195469,0.06601702901874829
3228,Kepler-169 b,3.250619,0.04294545713076393
3229,Kepler-169 d,8.348125,0.08053768571402403
3230,Kepler-169 f,87.090195,0.38452037652502746
3231,Kepler-1551 b,24.4973698,0.16507684339259535
3232,MOA-bin-1 b,8733.882867269718,8.3
3233,Kepler-1042 b,10.13202575,0.09163696707492383
3234,Kepler-1056 b,27.495606,0.17828523625709156
3235,HD 213240 A b,951.0,2.03
3236,Kepler-333 b,12.551158000000001,0.10569693197980484
3237,Kepler-333 c,24.08821,0.1632335914552193
3238,Kepler-935 b,4.88083852,0.05631224087910618
3239,Kepler-22 b,290.0,0.8490000000000001
3240,EPIC 201713348 b,1.42266,0.023
3241,EPIC 201713348 c,5.34059,0.0555
3242,Kepler-373 b,5.535309,0.06123989396584042
3243,Kepler-373 c,16.725948000000002,0.12799716337950826
3244,Kepler-1191 b,5.60014851,0.061717199770847754
3245,Kepler-1325 b,33.8786838,0.20490734991202328
3246,EPIC 205071984 b,8.992180000000001,0.0808
3247,EPIC 205071984 c,20.65614,0.1873
3248,EPIC 205071984 d,31.71922,0.1873
3249,CoRoT-19 b,3.89713,0.0518
3250,Kepler-1608 b,16.4735686,0.1267063292715567
3251,HD 106252 b,1600.0,2.7
3252,Kepler-1581 b,6.28385491,0.06664342104707294
3253,Kepler-47 (AB) b,49.513999999999996,0.2956
3254,Kepler-47 (AB) c,303.158,0.9890000000000001
3255,Kepler-447 b,7.79430132,0.0769
3256,Kepler-577 b,25.69578251,0.17041758846135246
3257,HD 106270 b,2890.0,4.3
3258,Kepler-1297 b,1.68189002,0.027678225670818377
3259,Kepler-103 b,15.9654,0.128
3260,Kepler-103 c,179.612,0.6409999999999999
3261,WASP-111 b,2.310965,0.03914
3262,Kepler-1559 b,0.97191543,0.019202546918505575
3263,Kepler-1180 b,16.860128600000003,0.1286808059126276
3264,Kepler-74 b,7.340711,0.0781
3265,Kepler-869 b,40.4287755,0.2305332513263743
3266,Kepler-148 c,4.180043,0.05078401303088803
3267,Kepler-148 b,1.729366,0.028196668240490396
3268,Kepler-148 d,51.84688575,0.2721165567637002
3269,WASP-59 b,7.9195850000000005,0.0697
3270,HD 37605 b,55.01306999999999,0.2837
3271,HD 37605 c,2720.0,3.821
3272,Kepler-322 c,4.337234,0.0520493231113278
3273,Kepler-322 b,1.653888,0.027370154420900503
3274,Kepler-1610 b,8.70181574,0.0827967148585466
3275,HD 196050 A b,1316.24,2.47
3276,Kepler-1034 b,12.12400943,0.10328502538459401
3277,HD 145934 b,2730.0,4.6
3278,Kepler-1414 b,3.51576315,0.04525010488045616
3279,Kepler-1002 b,4.33642933,0.052042885241172926
3280,SWEEPS-4,4.2,0.055
3281,HD 40979 A b,263.1,0.83
3282,Kepler-1524 b,70.9674603,0.3354640809618911
3283,HD 134987 b,258.19,0.81
3284,HD 134987 c,5000.0,5.8
3285,WASP-126 b,3.2888,0.0449
3286,Kepler-674 b,2.24338185,0.03353837256794793
3287,Kepler-698 b,16.32976218,0.1259678615759634
3288,Kepler-195 b,8.307872,0.08027858606803114
3289,Kepler-195 c,34.096863,0.20578614582722568
3290,Kepler-5 b,3.54846,0.05064
3291,Kepler-1155 b,33.469743,0.20325509240801842
3292,HD 220773 b,3724.7,4.94
3293,Kepler-955 b,14.53244172,0.11654641263714872
3294,Kepler-597 b,13.02365861,0.1083332700587002
3295,Kepler-81 b,5.95488,0.06429667673814292
3296,Kepler-81 c,12.039956,0.10280710192286237
3297,Kepler-81 d,20.837846,0.14819779195180185
3298,Kepler-1222 b,1.91694425,0.030200409978110822
3299,Kepler-1026 b,36.5156053,0.21540652419760706
3300,Kepler-1434 b,8.05333618,0.07863038511561359
3301,Kepler-1472 b,38.1312831,0.2217145169302853
3302,Kepler-494 b,8.02511821,0.07844660309437912
3303,Kepler-635 b,23.44971004,0.16033616863639427
3304,Kepler-1301 b,9.08237046,0.08519340801908631
3305,Kepler-896 b,144.547396,0.5390305317116156
3306,Kepler-628 b,15.458056699999998,0.12144410749839318
3307,HD 145457 b,176.3,0.76
3308,EPIC 201702477 b,40.7362,0.2205
3309,Kepler-1449 b,13.227452800000002,0.10946047554890505
3310,BD-11 4672 b,1667.0,2.28
3311,WASP-77 A b,1.3600309,0.024
3312,HATS-33 b,2.5495551,0.03727
3313,HD 126525 b,948.12,1.8105
3314,Kepler-671 b,4.28095859,0.05159811881021412
3315,Qatar-4 b,1.8053949,0.028610000000000003
3316,HD 158038 b,521.0,1.48
3317,HAT-48 b,4.40865,0.0543
3318,Kepler-1427 b,0.96897238,0.01916376260041288
3319,WASP-56 b,4.617101,0.05458
3320,CoRoT-1 b,1.5089556999999998,0.0254
3321,Kepler-549 b,42.9495649,0.24001904088715478
3322,Kepler-549 c,117.040498,0.46827103036469
3323,PSR 1257+12 A,25.261999999999997,0.19
3324,PSR 1257+12 B,66.5419,0.36
3325,PSR 1257+12 C,98.2114,0.46
3326,75 Cet b,691.9,2.1
3327,Kepler-1349 b,2.12823928,0.032380743760634004
3328,HD 189567 b,14.275,0.1099
3329,Kepler-365 b,10.664903,0.09482243932911916
3330,Kepler-365 c,17.784129,0.13334034778711443
3331,Kepler-68 b,5.398763,0.0617
3332,Kepler-68 c,9.605085,0.09059
3333,Kepler-68 d,580.0,1.4
3334,Kepler-164 c,10.945723,0.09647974624042166
3335,Kepler-164 d,28.986769,0.18467426957705046
3336,Kepler-164 b,5.03503,0.0574920628868403
3337,WASP-120 b,3.6112705999999997,0.0522
3338,Kepler-1647 b,1107.5923,2.7205
3339,Kepler-76 b,1.54492875,0.026154443695866388
3340,CoRoT-17 b,3.768125,0.0461
3341,WASP-136 b,5.215357,0.0661
3342,Kepler-1271 b,3.0255955,0.04093992983177492
3343,Kepler-787 b,0.9283104999999999,0.01862381685096032
3344,Kepler-812 b,10.11716531,0.0915473437504365
3345,Kepler-234 b,2.711506,0.03805516098205366
3346,Kepler-234 c,7.21205,0.07305428079474413
3347,HD 216536 b,148.6,0.609
3348,Kepler-1226 b,17.2923453,0.13087070732102146
3349,HD 4313 b,356.0,1.19
3350,Kepler-543 b,13.89961966,0.11313799066217142
3351,HD 18742 b,772.0,1.92
3352,Kepler-1454 b,47.0319479,0.25499705280313645
3353,Lupus-TR 3b,3.91405,0.0464
3354,Kepler-167 b,4.393147,0.05249569308389055
3355,Kepler-167 c,7.406097,0.07435886990794778
3356,Kepler-750 b,9.42887179,0.08734666690121598
3357,Kepler-750 c,4.08899022,0.050043832845194675
3358,Kepler-1062 b,9.30412078,0.08657451685831165
3359,HD 8673 b,1634.0,3.02
3360,Kepler-1474 b,36.433345200000005,0.21508289960673843
3361,Kepler-132 d,18.010199,0.13446797289191104
3362,Kepler-132 c,6.414914,0.06756686092362904
3363,Kepler-132 b,6.178196,0.0658942680498411
3364,Kepler-132 e,110.28693740000001,0.45007950252761586
3365,Kepler-435 b,8.600153599999999,0.0948
3366,Gliese 849 b,1924.0,2.39
3367,Gliese 849 c,5520.0,4.82
3368,Kepler-1228 b,0.57736958,0.013569872980722146
3369,Kepler-1646 b,4.48558383,0.05322951411939192
3370,tau Ceti b,13.965,0.105
3371,tau Ceti c,35.361999999999995,0.195
3372,tau Ceti d,94.11,0.374
3373,tau Ceti e,168.12,0.552
3374,tau Ceti f,642.0,1.35
3375,EPIC 201445392 b,10.35239,0.0856
3376,EPIC 201445392 c,5.06416,0.0532
3377,Kepler-1337 b,24.4002549,0.16464027864571842
3378,Kepler-1221 b,12.00096042,0.10258499757902918
3379,WASP-32 b,2.718659,0.0394
3380,HD 96700 b,8.1256,0.0774
3381,HD 96700 c,103.49,0.42200000000000004
3382,Gamma Cephei b,903.3,2.05
3383,HD 152079 b,2097.0,3.2
3384,HD 47536 b,434.9,1.12
3385,HD 47536 c,2500.0,3.604955067848691
3386,2M 0746+20 b,4640.0,2.897
3387,Kepler-369 c,14.871572,0.11835259070938459
3388,Kepler-369 b,2.732756,0.03825372703751164
3389,Kepler-125 b,4.164389,0.05065714512466591
3390,Kepler-125 c,5.774464,0.06299135768594087
3391,Kepler-1403 b,5.19492202,0.0587028525544346
3392,HD 20367 b,500.0,1.25
3393,Kepler-733 b,20.83424726,0.14818072874625893
3394,K2-97 b,8.4061,0.0809101274004206
3395,HAT-P-15 b,10.863502,0.0964
3396,Kepler-630 b,161.47439369999998,0.5803308063133027
3397,HD 52265 b,119.6,0.5
3398,HD 167042 b,420.77,1.32
3399,Kepler-632 b,30.99660733,0.1931149775737546
3400,Kepler-1176 b,24.1738579,0.16362029079857113
3401,Kepler-734 b,6.10485286,0.06537173089507282
3402,HD 116029 b,670.2,1.73
3403,eps Coronae Borealis b,417.9,1.3
3404,Kepler-1471 b,3.63899398,0.04630139490210397
3405,HD 108863 b,443.4,1.4
3406,Kepler-991 b,82.53425190000002,0.3709903926233721
3407,Kepler-1572 b,5.49548621,0.0609458210110057
3408,Kepler-250 c,7.156803999999999,0.07268072753798754
3409,Kepler-250 d,17.648312,0.13266060255266407
3410,Kepler-250 b,4.148141000000001,0.05052529489786678
3411,Kepler-1626 b,4.13962966,0.05045615787808205
3412,KOI-428 b,6.873489999999999,0.08
3413,HATS-21 b,3.5543972999999998,0.04676
3414,KOI-2113 b,12.331,0.1006
3415,KOI-2113 c,15.943,0.1194
3416,Kepler-244 b,4.311792,0.05184557775676041
3417,Kepler-244 d,20.050401,0.14444035886461978
3418,Kepler-244 c,9.767292,0.08942438551725676
3419,Kepler-934 b,55.6738309,0.2853474007850128
3420,WASP-61 b,3.8559,0.0514
3421,Kepler-489 b,17.27629612,0.13078971994265093
3422,Kepler-1374 b,10.65276707,0.09475049138022648
3423,Kepler-893 b,6.33855761,0.06702962836633745
3424,WASP-89 b,3.3564227,0.0427
3425,Kepler-1195 b,8.49642241,0.0814886733426796
3426,Kepler-1422 b,18.6051942,0.13741347483368727
3427,Kepler-324 c,51.805611999999996,0.2719721217123501
3428,Kepler-324 b,4.385315,0.05243328246589964
3429,Kepler-649 b,29.90722674,0.18856334735728728
3430,Kepler-199 b,23.637604,0.16119150568201693
3431,Kepler-199 c,67.093408,0.32314175934920114
3432,Kepler-1199 b,15.044719800000001,0.11926945992578979
3433,KIC 6436029 b,505.45,1.15
3434,WASP-36 b,1.5373653,0.02624
3435,WASP-67 b,4.61442,0.0517
3436,Kepler-1360 b,40.5286413,0.23091273218686875
3437,HD 224538 b,1189.1,2.28
3438,HAT-P-66 b,2.972086,0.04363
3439,Kepler-771 b,8.73485836,0.0830061800988732
3440,Kepler-411 c,7.83442788,0.0771989467098794
3441,Kepler-111 c,224.78460800000002,0.7235205933505423
3442,Kepler-111 b,3.341815,0.04374496965765746
3443,Kepler-1185 b,104.35189759999999,0.4337838885523652
3444,KOI-680 b,8.600153599999999,0.0948
3445,Kepler-1133 b,11.55562343,0.10003119048976622
3446,MOA-2013-BLG-220L b,213.91305228409973,0.7
3447,Kepler-746 b,3.48159251,0.04495642931044303
3448,Kepler-1294 b,115.68622579999999,0.46465179446811156
3449,Kepler-1463 b,25.15864,0.16803430630839838
3450,Kepler-773 b,3.74910006,0.04723071693045262
3451,V830 Tau b,6.0,0.065
3452,HD 156668 b,4.646,0.05
3454,OGLE-2012-BLG-0724L b,739.2140258409605,1.6
3455,Kepler-1269 b,37.3331536,0.21860980407402736
3456,Kepler-1161 b,10.71252541,0.09510450590871924
3457,Kepler-142 c,4.761702,0.05539212063319134
3458,Kepler-142 b,2.024152,0.03131616684569499
3459,Kepler-142 d,41.809118,0.2357511685820587
3460,Kepler-1633 b,186.404271,0.6386218245281343
3461,Kepler-1079 b,13.24503188,0.10955743493222253
3462,Kepler-1118 b,38.671507500000004,0.2238036946094195
3463,Kepler-1076 b,6.14727918,0.06567425300170401
3464,51 Eri b,15000.0,14.0
3465,Kepler-215 d,30.864423,0.1925655636506424
3466,Kepler-215 b,9.360672000000001,0.08692496718788614
3467,Kepler-215 c,14.667107999999999,0.11726529763291053
3468,Kepler-215 e,68.16101,0.3265606574174263
3469,KELT-2A b,4.1137913,0.05504
3470,Kepler-865 b,14.16399294,0.11456808431295647
3471,Kepler-84 b,8.725817999999999,0.08294889733435822
3472,Kepler-84 c,12.882779,0.10755061250218707
3473,Kepler-84 e,27.434389000000003,0.17802051174737837
3474,Kepler-84 d,4.224537000000001,0.05114375320185195
3475,Kepler-84 f,44.552169,0.2459531666398693
3476,Kepler-914 b,4.40966548,0.05262720193026625
3477,HD 207832 b,161.97,0.57
3478,HD 207832 c,1155.7,2.112
3479,Kepler-1173 b,0.7698536,0.01643912181311061
3480,Kepler-752 b,18.82747265,0.13850577037472594
3481,K2-35 b,2.3999099999999998,0.0306
3482,K2-35 c,5.6090599999999995,0.0539
3483,Kepler-1467 b,47.05690429999999,0.2550872502974559
3484,Kepler-643 b,16.33889626,0.12601483075506031
3485,Kepler-512 b,34.43587975,0.20714794948225784
3486,KELT-4A b,2.9895936,0.04061451645477513
3487,Kepler-1401 b,11.20066445,0.09797209045663964
3488,Kepler-1347 b,14.00947528,0.11373333210638728
3489,OGLE2-TR-L9 b,2.4855335,0.0308
3490,Gliese 674 b,4.6938,0.039
3491,HD 51608 b,14.07,0.1059
3492,HD 51608 c,95.415,0.3791
3493,Kepler-1378 b,11.95398936,0.1023171481944073
3494,Kepler-1462 b,65.6488341,0.3184866225559095
3495,Kepler-176 c,12.759712,0.10686457549956067
3496,Kepler-176 b,5.4330739999999995,0.06048350221513583
3497,Kepler-176 d,25.751974,0.17066594391204157
3498,Kepler-176 e,51.16579,0.2697281702490698
3499,Kepler-1459 b,62.86916110000001,0.30943181198429376
3500,Kepler-523 b,5.83598311,0.06343795888903982
3501,Kepler-686 b,1.59474546,0.026713703410435687
3502,Kepler-1513 b,160.88465087,0.5789169408686642
3503,Kepler-1035 b,2.71407755,0.038079217794632275
3504,Kepler-583 b,6.5100253,0.06823307879551488
3505,K2-77 b,8.199796000000001,0.07958084547600278
3506,Kepler-521 b,22.20813214,0.15462553151797845
3507,Kepler-1091 b,1.43474156,0.024895583099713983
3508,81 Cet b,952.7,2.5
3509,4 UMa b,269.3,0.87
3510,HD 30856 b,912.0,2.0
3511,HD 195019 A b,18.201629999999998,0.1388
3512,xi Aql b,136.75,0.68
3513,Kepler-1264 b,0.96852602,0.01915787691910202
3514,Kepler-565 b,4.24374723,0.051298679868852254
3515,Kepler-223 d,14.788758999999999,0.11791281420065419
3516,Kepler-223 c,9.848183,0.08991743790320669
3517,Kepler-223 e,19.721733999999998,0.1428575666001929
3518,Kepler-223 b,7.384108,0.07421161399509746
3519,HAT-P-41 b,2.69404,0.0426
3520,Kepler-892 b,13.7521072,0.11233610190452582
3521,Kepler-540 b,172.7049784,0.6069362654560215
3522,HD 208487 b,129.8,0.51
3523,Kepler-866 b,2.61703254,0.037166009368824915
3524,Kepler-711 b,23.58914398,0.16097112195047825
3525,Kepler-1051 b,25.96200249,0.17159263435870625
3526,Kepler-739 b,12.53248465,0.10559207017940257
3527,Kepler-1014 b,16.57110363,0.12720596368348872
3528,Kepler-1139 b,0.81316672,0.017050073195136045
3529,Kepler-793 b,4.24153639,0.05128086180745506
3530,Kepler-509 b,41.74600392,0.2355138524989673
3531,Kepler-959 b,14.80074836,0.11797653413959501
3532,Kepler-1172 b,26.020442300000003,0.17185003829978307
3533,HD 28678 b,387.1,1.24
3534,HD 148427 b,331.5,0.93
3535,HD 85512 b,58.43,0.26
3536,NSVS 14256825 c,1276.0,1.9
3537,NSVS 14256825 d,2506.0,2.9
3538,EPIC 216468514 b,3.3139199999999995,0.048
3539,WASP-48 b,2.143634,0.03444
3540,Gliese 785 b,74.72,0.32
3541,Gliese 785 c,525.8,1.18
3542,Kepler-1230 b,9.95661537,0.09057625019876929
3543,HD 219415 b,2093.3,3.2
3544,WASP-5 b,1.6284246,0.02729
3545,Kepler-542 b,13.14497566,0.10900498875525132
3546,HATS-12 b,3.142833,0.04795
3547,OGLE-2008-BLG-355L b,809.5871506900909,1.7
3549,HAT-P-23 b,1.212884,0.0232
3550,EPIC 201754305 c,19.07863,0.1229
3551,EPIC 201754305 b,7.6188,0.0667
3552,Kepler-1516 b,7.25931979,0.07337314521251748
3553,Kepler-412 b,1.7208612319999999,0.029589999999999998
3554,OGLE-TR-211 b,3.6772400000000003,0.051
3555,Kepler-1457 b,51.1110243,0.2695356654719236
3556,Kepler-1018 b,49.1013514,0.26242315171275227
3557,CoRoT-8 b,6.21229,0.063
3558,Kepler-1627 b,7.20283653,0.07299204912988991
3559,Kepler-729 b,3.16635371,0.04220003412329757
3560,KOI-89.01,84.69,0.3774226319411257
3561,KOI-89.02,207.58,0.6861149072095416
3562,Kepler-312 c,19.747412,0.14298154153484174
3563,Kepler-312 b,1.772419,0.02866272310556225
3564,Kepler-337 c,9.693201,0.08897158536266034
3565,Kepler-337 b,3.2927809999999997,0.04331600697875494
3566,GJ 536,8.7076,0.06661
3567,Kepler-1094 b,78.10002309999999,0.3575806080002583
3568,Kepler-1142 b,18.302724800000004,0.1359200993788673
3569,Kepler-823 b,4.16809082,0.05068716087032904
3570,Kepler-582 b,18.49235668,0.13685731792034472
3571,HD 222076,871.0,1.83
3572,WASP-122 b,1.7100567,0.03107
3574,HAT-P-21 b,4.124461,0.0494
3575,Kepler-1359 b,59.497095200000004,0.298265960294959
3576,HAT-P-67 b,4.81010205,0.06505
3577,HAT-P-34 b,5.4527,0.0677
3578,Kepler-658 b,1.28707676,0.023156672273706234
3579,eta Cet b,407.3,1.27
3580,eta Cet c,744.3,1.93
3581,HD 108874 b,395.4,1.051
3582,HD 108874 c,1605.8,2.68
3583,Kepler-1473 b,14.427355100000002,0.11598388836445746
