,PlanetIdentifier,RightAscension,DeclinationAccurate,AngleBtwEarthExoplanetInDeg
2684,Kepler-1577 b,70309.0,47.573055555555555,80.12647860142118
2685,Kepler-351 c,68748.0,42.657777777777774,111.62646355787166
2686,Kepler-351 b,68748.0,42.657777777777774,111.62646355787166
2687,Kepler-351 d,68748.0,42.657777777777774,111.62646355787166
2688,Kepler-550 b,71448.0,47.86388888888889,157.26187551656741
2689,Kepler-1356 b,69839.0,43.24388888888889,76.69304240424644
2690,14 And b,84677.41346,39.236197000000004,68.81733583810419
2691,Kepler-317 b,70786.0,39.03194444444444,78.14947365067073
2692,Kepler-317 c,70786.0,39.03194444444444,78.14947365067073
2693,Kepler-700 b,68917.0,41.56583333333333,134.71975337956715
2694,Kepler-1615 b,68726.0,42.2275,112.04235835428983
2695,GU Psc b,4355.0,17.065555555555555,114.62330353706682
2696,Kepler-931 b,71312.0,42.76833333333333,119.6562567608453
2697,Kepler-883 b,68744.0,50.30027777777777,135.5049488988305
2698,MOA-2010-BLG-073L b,65411.0,-25.477222222222224,65.5785496441153
2699,HD 216437 b,82479.0,-69.9263888888889,143.2901010721097
2700,Kepler-1396 b,70641.0,44.91833333333333,102.9628860104601
2701,HD 192699 b,72966.00508,4.580792694444444,106.03593121456385
2702,HD 222155 b,85080.0,48.99638888888889,128.9660400702312
2703,Kepler-1304 b,68466.0,39.44694444444444,60.70082368947473
2704,EPIC 201546283 b,41163.639,1.230738888888889,48.75734085427157
2705,Kepler-274 b,70301.0,38.477222222222224,105.99612384172673
2706,Kepler-274 c,70301.0,38.477222222222224,105.99612384172673
2707,Kepler-1150 b,71214.0,49.532777777777774,113.64301636286717
2708,Kepler-622 b,68275.0,40.933055555555555,157.65253384774573
2709,EPIC 201505350 c,41990.477,0.603575,102.98557909441888
2710,EPIC 201505350 b,41990.477,0.603575,102.98557909441888
2711,EPIC 201505350 d,41990.477,0.603575,102.98557909441888
2712,WASP-139 b,11895.0,-40.30222222222223,118.0911906330427
2713,Kepler-221 c,71197.0,46.835,140.12026357138055
2714,Kepler-221 d,71197.0,46.835,140.12026357138055
2715,Kepler-221 e,71197.0,46.835,140.12026357138055
2716,Kepler-221 b,71197.0,46.835,140.12026357138055
2717,Kepler-1392 b,69304.0,46.394444444444446,70.07992316305653
2718,HD 190984 b,72691.0,-63.379444444444445,90.68750931648898
2719,Kepler-876 b,68035.0,43.38388888888889,98.88705690160037
2720,MOA-2013-BLG-605L b,64722.85,-28.601761111111113,40.0829502807884
2721,Kepler-1425 b,70788.0,43.0125,82.63848235412046
2722,Kepler-915 b,69742.0,45.73722222222222,57.11514241077823
2723,WASP-26 b,1105.0,-14.732777777777777,79.31215892875976
2724,WASP-110 b,73409.55,-43.941583333333334,56.262420871174555
2725,Kepler-1008 b,71171.0,44.94194444444444,46.21635573985385
2726,HD 212301 b,80850.0,-76.28222222222222,126.79520372977815
2727,GJ 273 b,26844.0,5.225833333333333,83.77186203019339
2728,GJ 273 c,26844.0,5.225833333333333,83.77186203019339
2729,Kepler-309 b,71402.0,46.961111111111116,49.607982376060555
2730,Kepler-309 c,71402.0,46.961111111111116,49.607982376060555
2731,HD 177830 A b,68720.77341,25.92066102777778,34.717907325274076
2732,HD 177830 A c,68720.77341,25.92066102777778,34.717907325274076
2733,Kepler-1444 b,68479.0,42.04055555555556,93.73794255706167
2734,WASP-117 b,8826.0972,-49.71545722222223,110.31930970358854
2735,Kepler-480 b,70671.0,49.765,114.84928770181813
2736,K2-31 b,58906.0,-22.547777777777778,101.81880902396163
2737,Kepler-754 b,70381.0,37.846111111111114,50.87708547659095
2738,Kepler-1004 b,71366.0,49.7975,59.10235783779024
2739,Kepler-109 b,69694.263,40.284905555555554,103.15087879086627
2740,Kepler-109 c,69694.263,40.284905555555554,103.15087879086627
2741,Kepler-1544 b,71348.0,49.212500000000006,84.44780514505484
2742,Kepler-392 b,69278.0,43.36805555555556,148.3926700047657
2743,Kepler-392 c,69278.0,43.36805555555556,148.3926700047657
2744,2M 044144 b,16905.652,23.03279722222222,105.35072564560676
2745,Kepler-1005 b,68709.0,43.32055555555556,62.12191885762876
2746,Kepler-1167 b,71593.0,47.693888888888885,164.80135093474485
2747,Kepler-1327 b,69376.0,50.461111111111116,66.14024494866925
2748,Kepler-481 b,70058.0,49.261944444444445,112.29068284894922
2749,Kepler-1548 b,68993.0,46.080555555555556,72.91403708871809
2750,WASP-43 b,37178.0,-8.19361111111111,108.20402202638083
2751,Kepler-781 b,69037.0,47.414722222222224,100.55797650957653
2752,Kepler-1030 b,70484.0,45.8175,52.150887747827255
2753,HAT-47 b,9194.0,30.360555555555557,86.20215710393038
2754,Gliese 581 b,55166.0,-6.277777777777778,138.18963518163747
2755,Gliese 581 c,55166.0,-6.277777777777778,138.18963518163747
2756,Gliese 581 d,55166.0,-6.277777777777778,138.18963518163747
2757,Gliese 581 e,55166.0,-6.277777777777778,138.18963518163747
2758,Gliese 581 f,55166.0,-6.277777777777778,138.18963518163747
2759,Gliese 581 g,55166.0,-6.277777777777778,138.18963518163747
2760,WASP-93 b,2270.0,51.288888888888884,38.809880597871796
2761,Kepler-600 b,68120.0,41.978611111111114,104.79097217136166
2762,KOI-368.01,69805.0,42.086666666666666,94.83096312677723
2763,MOA-2010-BLG-328L b,64679.0,-29.268055555555556,49.54717985958818
2764,Kepler-1036 b,70844.0,49.94583333333333,72.64475918271022
2765,HD 16141 A b,9319.0,-2.4394444444444447,124.17383742277876
2766,Kepler-314 c,70721.0,42.07555555555556,111.26146408196244
2767,Kepler-314 b,70721.0,42.07555555555556,111.26146408196244
2768,HD 8574 b,5112.0,28.566666666666666,94.11283123784615
2769,Kepler-564 b,71241.0,46.62638888888889,128.13634337913192
2770,Kepler-884 b,70220.0,49.92305555555555,173.171800016877
2771,Kepler-850 b,70340.0,48.57527777777778,107.93728921306898
2772,Kepler-1361 b,68056.0,46.90416666666667,128.28109522398907
2773,KOI-3680.01,70387.574,45.30966944444444,62.26368235660157
2774,CoRoT-11 b,67365.0,5.937777777777778,62.67999957673756
2775,Kepler-650 b,69360.0,45.15416666666667,81.87338600852422
2776,Kepler-1385 b,67832.0,46.48111111111111,19.458357543880137
2777,WASP-105 b,5800.0,-49.65888888888889,75.3690918449907
2778,Kepler-1500 b,69332.0,39.74444444444445,79.08826230842007
2779,Kepler-774 b,69848.0,38.21194444444445,96.38687864802664
2780,KOI-55 b,71125.0,41.09277777777778,41.895164488100875
2781,KOI-55 c,71125.0,41.09277777777778,41.895164488100875
2782,Kepler-1125 b,70915.0,40.731944444444444,125.6243920871394
2783,Kepler-1341 b,67323.0,44.159444444444446,141.6218050973748
2784,Kepler-1213 b,69477.0,50.94416666666666,79.7911705486662
2785,HATS-7 b,50125.68,-20.792305555555558,94.96904801916004
2786,Kepler-852 b,71374.0,48.56055555555555,116.0828599882226
2787,Gliese 317 b,31259.0,-22.54361111111111,57.90105908409945
2788,Gliese 317 c,31259.0,-22.54361111111111,57.90105908409945
2789,HD 189733 A b,72043.0,22.710833333333333,82.93668969417247
2790,Kepler-1097 b,67583.0,42.59638888888889,107.94597475515506
2791,Kepler-993 b,70227.0,44.39472222222222,114.41385676372579
2792,Kepler-1420 b,71089.0,42.77777777777778,102.72508656270138
2793,Kepler-1285 b,67640.0,44.155833333333334,37.520329731123695
2794,Kepler-1178 b,69229.0,45.80222222222222,71.5115860864368
2795,WASP-80 b,72760.0,-1.8544444444444446,114.25184725558107
2796,Kepler-376 c,69985.0,38.41027777777778,39.13631627704375
2797,Kepler-376 b,69985.0,38.41027777777778,39.13631627704375
2798,Kepler-33 b,69378.0,46.005,41.057207935331014
2799,Kepler-33 c,69378.0,46.005,41.057207935331014
2800,Kepler-33 d,69378.0,46.005,41.057207935331014
2801,Kepler-33 e,69378.0,46.005,41.057207935331014
2802,Kepler-33 f,69378.0,46.005,41.057207935331014
2803,Kepler-49 b,70150.0,40.59166666666667,42.80960288358379
2804,Kepler-49 c,70150.0,40.59166666666667,42.80960288358379
2805,Kepler-49 d,70150.0,40.59166666666667,42.80960288358379
2806,Kepler-49 e,70150.0,40.59166666666667,42.80960288358379
2807,Kepler-938 b,70749.0,46.98388888888889,73.82308114226663
2808,HAT-P-31 b,65169.0,26.42666666666667,78.4202348647843
2809,HD 222582 A b,85311.0,-4.014444444444444,55.37244875063654
2810,HD 30177 b,16914.0,-57.97944444444445,119.37175628048902
2811,HD 63765 b,28070.0,-53.73583333333333,116.23884345012885
2812,HD 73526 b,31036.0,-40.68111111111111,113.2948287951301
2813,HD 73526 c,31036.0,-40.68111111111111,113.2948287951301
2814,Kepler-228 d,71108.0,48.224444444444444,126.060561950718
2815,Kepler-228 c,71108.0,48.224444444444444,126.060561950718
2816,Kepler-228 b,71108.0,48.224444444444444,126.060561950718
2817,HD 2638 b,1756.10949,-4.089511611111111,89.66380313912586
2818,HATS-9 b,69794.28,-19.833694444444447,106.75303124317881
2819,Kepler-900 b,71083.0,46.99888888888889,124.63538697048497
2820,Kepler-418 b,70664.04,38.355450000000005,59.112625817265695
2821,Kepler-1224 b,68790.0,37.53722222222222,41.583719451992366
2822,Gliese 504 b,47807.0,9.424166666666666,48.558196129967044
2823,Kepler-553 b,71652.0,48.3325,94.26826576550638
2824,Kepler-553 c,71652.0,48.3325,94.26826576550638
2825,Kepler-1237 b,70951.0,44.690555555555555,45.586995317874816
2826,EPIC 201596316 b,40570.08,1.986838888888889,47.35046550975333
2827,HD 134606 b,54915.0,-69.48027777777777,129.8125398455943
2828,HD 134606 c,54915.0,-69.48027777777777,129.8125398455943
2829,HD 134606 d,54915.0,-69.48027777777777,129.8125398455943
2830,Kepler-141 c,71513.0,47.73166666666667,88.22249687032318
2831,Kepler-141 b,71513.0,47.73166666666667,88.22249687032318
2832,Kepler-882 b,70716.0,43.33555555555556,161.0040457723445
2833,Kepler-1338 b,68170.0,41.69916666666666,107.30571909276502
2834,Kepler-1210 b,70280.0,48.21944444444445,137.16093341380187
2835,Kepler-1323 b,70289.0,46.098888888888894,35.62165981106607
2836,Kepler-383 b,69922.0,38.363055555555555,31.233982364521843
2837,Kepler-383 c,69922.0,38.363055555555555,31.233982364521843
2838,Gliese 176 b,16975.77497,18.95816786111111,143.00360554463384
2839,Kepler-1200 b,71185.0,44.12916666666667,38.12787319604407
2840,Kepler-672 b,70013.0,49.48083333333334,149.53020197193365
2841,Kepler-1499 b,68157.0,41.650277777777774,123.44543457681402
2842,Kepler-660 b,69153.0,47.724444444444444,89.06117262009978
2843,Kepler-855 b,70823.0,43.5375,175.3855345100064
2844,Kepler-133 c,71346.0,48.32027777777778,108.34217852292124
2845,Kepler-133 b,71346.0,48.32027777777778,108.34217852292124
2846,Kepler-65 b,69285.0,41.151111111111106,83.65747687480408
2847,Kepler-65 c,69285.0,41.151111111111106,83.65747687480408
2848,Kepler-65 d,69285.0,41.151111111111106,83.65747687480408
2849,Kepler-641 b,70038.0,42.51611111111111,118.77686323926983
2850,Kepler-1116 b,70064.0,44.11555555555556,106.67474237190298
2851,Kepler-42 b,70132.0,43.619166666666665,175.414656665983
2852,Kepler-42 c,70132.0,43.619166666666665,175.414656665983
2853,Kepler-42 d,70132.0,43.619166666666665,175.414656665983
2854,WASP-129 b,42311.75,-41.936083333333336,74.57613722950455
2855,K2-30 b,12562.0,22.299444444444447,166.01891733993565
2856,Kepler-1253 b,68132.0,47.63722222222222,115.5154278411875
2857,V391 Peg b,79452.0,26.41888888888889,59.37183467622079
2858,KOI-806.03,68468.0,38.947222222222216,75.83051070143514
2859,KOI-806.02,68468.0,38.947222222222216,75.83051070143514
2860,KOI-806.01,68468.0,38.947222222222216,75.83051070143514
2861,HD 7199 b,4247.0,-65.81194444444444,44.92225856521986
2862,mu Arae b,63848.0,-50.16611111111111,129.5616027603108
2863,mu Arae c,63848.0,-50.16611111111111,129.5616027603108
2864,mu Arae d,63848.0,-50.16611111111111,129.5616027603108
2865,mu Arae e,63848.0,-50.16611111111111,129.5616027603108
2866,Kepler-466 b,70956.0,48.495555555555555,106.43640002526975
2867,Kepler-466 c,70956.0,48.495555555555555,106.43640002526975
2868,OGLE-2015-BLG-0966L b,64501.02,-28.952888888888886,58.34409004632806
2869,Kepler-1208 b,70052.0,44.55583333333333,69.19075726889797
2870,eps Tau b,16116.99882,19.180429055555557,80.31971552772575
2871,Kepler-558 b,68318.0,42.65277777777778,107.87139203764917
2872,K2-108 b,29612.0,16.419722222222223,66.3577768804708
2873,Kepler-560 b,72049.0,45.018055555555556,91.15367558301489
2874,HAT-P-11 b,71450.0,48.08083333333334,103.16548046323578
2875,Kepler-360 b,68708.0,44.78138888888889,42.64957369756189
2876,Kepler-360 c,68708.0,44.78138888888889,42.64957369756189
2877,Kepler-1591 b,71164.0,44.60861111111111,73.98977654521731
2878,WASP-47 b,79488.731,-11.981113888888888,95.8241238108549
2879,WASP-47 e,79488.731,-11.981113888888888,95.8241238108549
2880,WASP-47 d,79488.731,-11.981113888888888,95.8241238108549
2881,WASP-47 c,79488.731,-11.981113888888888,95.8241238108549
2882,Kepler-1183 b,70136.0,38.89222222222222,55.47693429520636
2883,Kepler-953 b,69353.0,44.62444444444444,119.22996583665456
2884,Kepler-953 c,69353.0,44.62444444444444,119.22996583665456
2885,Kepler-19 b,69701.0,37.85166666666667,32.29497572533669
2886,Kepler-19 c,69701.0,37.85166666666667,32.29497572533669
2887,Kepler-1366 b,68416.0,41.555,71.92811455301958
2888,Kepler-736 b,68494.0,46.18083333333333,84.27658596303804
2889,HD 224693 b,86394.0,-21.571944444444444,81.27634893780976
2890,Kepler-810 b,71188.0,48.08277777777778,81.80470984459744
2891,Kepler-726 b,70012.0,44.88722222222222,100.21267622684591
2892,Kepler-769 b,70251.0,38.358333333333334,116.93163326387581
2893,Kepler-769 c,70251.0,38.358333333333334,116.93163326387581
2894,KIC 10001893 b,68973.405,46.98448888888889,128.74305420891736
2895,KIC 10001893 c,68973.405,46.98448888888889,128.74305420891736
2896,KIC 10001893 d,68973.405,46.98448888888889,128.74305420891736
2897,HD 117207 b,48561.0,-34.42916666666666,51.895704487427345
2898,HD 109246 b,45127.0,74.48944444444444,89.94567715479117
2899,Kepler-1295 b,69935.0,45.58861111111111,68.01154782757351
2900,Kepler-1334 b,69435.0,51.32083333333334,93.13076495928179
2901,Kepler-207 d,69607.0,42.16583333333333,126.56164421483867
2902,Kepler-207 b,69607.0,42.16583333333333,126.56164421483867
2903,Kepler-207 c,69607.0,42.16583333333333,126.56164421483867
2904,Kepler-811 b,68502.0,47.834722222222226,147.79639981696332
2905,HD 156846 b,62434.31129,-18.66625025,127.81247648020842
2906,CoRoT-22 b,67360.109,6.219158333333334,124.93524855879014
2907,Kepler-1451 b,70427.0,40.41,12.408655033604886
2908,Kepler-1115 b,70798.0,40.144444444444446,17.011523908360658
2909,EPIC 211970147 b,31213.0,19.778888888888886,92.18360900482914
2910,KOI-1257 b,69894.0,44.92722222222222,92.48151299620957
2911,Qatar-5 b,1693.0,42.061388888888885,128.0107517177605
2912,Kepler-155 b,69239.0,51.08166666666667,100.99001841379544
2913,Kepler-155 c,69239.0,51.08166666666667,100.99001841379544
2914,HD 28254 b,15891.0,-49.37777777777778,63.64939036514194
2915,WISE 0855-0714,32111.0,-6.245277777777778,99.64167686648825
2916,Kepler-1491 b,70471.0,45.74055555555556,56.42987289627638
2917,Kepler-237 c,67973.0,40.42166666666667,120.56871276249781
2918,Kepler-237 b,67973.0,40.42166666666667,120.56871276249781
2919,Kepler-992 b,68263.0,47.641666666666666,162.2337702015584
2920,Kepler-1284 b,69907.0,47.687777777777775,88.79243130386169
2921,Kepler-89 b,71359.0,41.89111111111111,117.90960551771475
2922,Kepler-89 c,71359.0,41.89111111111111,117.90960551771475
2923,Kepler-89 d,71359.0,41.89111111111111,117.90960551771475
2924,Kepler-89 e,71359.0,41.89111111111111,117.90960551771475
2925,HAT-P-43 b,30942.0,10.206666666666665,111.08250773071279
2926,Kepler-139 b,67774.0,43.88916666666667,83.71532719786691
2927,Kepler-139 c,67774.0,43.88916666666667,83.71532719786691
2928,Kepler-657 b,69887.0,47.30777777777777,34.29748908023158
2929,KIC 10024862 b,71233.0,46.93444444444444,82.9761590833755
2930,Kepler-254 b,69159.0,45.81638888888889,59.031088040334595
2931,Kepler-254 c,69159.0,45.81638888888889,59.031088040334595
2932,Kepler-254 d,69159.0,45.81638888888889,59.031088040334595
2933,HD 157172 b,62555.0,-18.383888888888887,120.25615603779801
2934,Kepler-1625 b,70903.0,39.88666666666666,77.19812952262207
2935,Kepler-1560 b,70268.0,43.21611111111111,84.6265228834762
2936,Kepler-646 b,69713.0,44.38722222222222,57.11621106962694
2937,Kepler-1229 b,71397.0,46.99666666666667,116.93205167116268
2938,Kepler-1478 b,70360.0,41.74611111111111,118.78408597560097
2939,HD 181342 b,69664.0,-22.380555555555556,133.58061685275086
2940,HD 47186 b,23769.0,-26.377777777777776,126.66468464899133
2941,HD 47186 c,23769.0,-26.377777777777776,126.66468464899133
2942,HD 164509 b,64891.0,0.10444444444444445,128.98716672413124
2943,WASP-45 b,1257.0,-34.001666666666665,92.14819063743292
2944,HD 27442 A b,15389.0,-58.698055555555555,136.2000759351185
2945,Kepler-363 d,67966.0,41.305277777777775,109.96441038737002
2946,Kepler-363 c,67966.0,41.305277777777775,109.96441038737002
2947,Kepler-363 b,67966.0,41.305277777777775,109.96441038737002
2948,EPIC 201912552 b,41414.511,7.588391666666666,51.79387875712804
2949,HD 38801 b,20879.0,-7.6722222222222225,118.734898524972
2950,Kepler-1556 b,69215.0,40.21333333333334,24.442695615083508
2951,CT Cha B,39849.0,-75.54472222222222,69.86435108900609
2952,Kepler-1543 b,71310.0,47.036944444444444,151.88278118390934
2953,Kepler-1553 b,70061.0,39.02222222222222,64.2801879697857
2954,HD 114613 b,47523.18502,-36.19697497222222,65.90280872008483
2955,Kepler-1282 b,69642.0,46.69833333333333,8.646498432768908
2956,Kepler-1196 b,70169.0,43.91083333333333,140.56134692370475
2957,Kepler-462 b,71957.0,43.814166666666665,34.44254990925702
2958,Kepler-1441 b,70493.0,43.124722222222225,73.0250757666936
2959,HD 185269 b,70631.74092,28.49986263888889,160.6619128071129
2960,Kepler-538 b,71397.0,49.623333333333335,80.16429640982545
2961,HD 80606 b,33757.0,50.603611111111114,82.77952189479623
2962,HIP 14810 b,11474.0,21.09722222222222,82.89532776363883
2963,HIP 14810 c,11474.0,21.09722222222222,82.89532776363883
2964,HIP 14810 d,11474.0,21.09722222222222,82.89532776363883
2965,Gliese 649 b,61089.0,25.74416666666667,83.488284351058
2966,GJ 649.02,61089.0,25.74416666666667,83.488284351058
2967,Kepler-720 b,71673.0,44.170833333333334,79.35042657414327
2968,Kepler-117 c,69310.326,48.040225,105.69963069269994
2969,Kepler-117 b,69310.326,48.040225,105.69963069269994
2970,KOI-142 b,69875.0,40.66916666666666,39.7637935830352
2971,KOI-142 c,69875.0,40.66916666666666,39.7637935830352
2972,Kepler-1082 b,69446.0,50.59861111111111,107.33719826341805
2973,HD 8535 b,5017.0,-40.73027777777778,129.4806048780053
2974,Kepler-844 b,69086.0,48.774166666666666,108.66453211652453
2975,HD 17092 b,9982.0,49.653055555555554,129.57097317622
2976,HD 154088 b,61468.0,-27.41722222222222,78.1951187354621
2977,Kepler-1386 b,67398.0,42.63611111111111,122.26999822346049
2978,HD 86081 b,35766.0,-2.191666666666667,148.62511687490735
2979,Kepler-806 b,71042.0,44.85333333333333,91.49975641510115
2980,Kepler-364 c,67576.0,47.39861111111111,84.0454069939098
2981,Kepler-364 b,67576.0,47.39861111111111,84.0454069939098
2982,Kepler-981 b,69419.7,47.65,132.94985439848386
2983,HATS-20 b,47552.0,-44.590555555555554,91.23727474438051
2984,Kepler-1448 b,69088.0,50.595555555555556,113.72158379874087
2985,Kepler-965 b,71644.0,41.89111111111111,126.83874755994617
2986,Kepler-438 b,67595.0,41.95108333333334,108.36945193712593
2987,Kepler-1521 b,70246.0,37.835,117.1602690158501
2988,Gliese 3021 A b,972.0,-78.14888888888889,67.91759915556455
2989,Gliese 676 A d,63011.0,-50.363055555555555,66.10069103975941
2990,Gliese 676 A e,63011.0,-50.363055555555555,66.10069103975941
2991,Gliese 676 A b,63011.0,-50.363055555555555,66.10069103975941
2992,Gliese 676 A c,63011.0,-50.363055555555555,66.10069103975941
2993,Kepler-722 b,69663.0,44.55638888888888,42.65394116084988
2994,Kepler-722 c,69663.0,44.55638888888888,42.65394116084988
2995,Kepler-1488 b,68795.0,49.937777777777775,106.27431096375021
2996,Kepler-1064 b,70018.0,37.68888888888888,128.75955860341855
2997,Kepler-26 b,68385.0,46.56638888888889,13.4432874915354
2998,Kepler-26 c,68385.0,46.56638888888889,13.4432874915354
2999,Kepler-26 d,68385.0,46.56638888888889,13.4432874915354
3000,Kepler-26 e,68385.0,46.56638888888889,13.4432874915354
3001,HD 2039 b,1460.0,-55.35,45.8658559968693
3002,Kepler-478 b,70197.0,46.19611111111111,91.67697226774855
3003,HD 59686 b,27108.0,17.085833333333333,123.950579724971
3004,HIP 57050 b,42105.0,42.75194444444445,98.68549274535906
3005,Fomalhaut b,82659.0,-28.377777777777776,89.0440667742102
3006,Kepler-1047 b,69275.0,50.788888888888884,37.80598309755596
3007,Kepler-1047 c,69275.0,50.788888888888884,37.80598309755596
3008,KOI-830 b,69740.0,40.5775,122.21921828186139
3009,CoRoT-3 b,70093.0,0.12194444444444445,105.10744428492039
3010,HD 30562 b,17316.0,-4.325833333333333,48.500185156638615
3011,Kepler-1120 b,69819.0,42.28666666666666,110.5817159019362
3012,HD 132563 B b,53901.519,44.04314722222222,121.2355845813382
3013,Kepler-230 b,68572.0,48.505833333333335,114.01238413416118
3014,Kepler-230 c,68572.0,48.505833333333335,114.01238413416118
3015,WASP-71 b,7023.0,0.7588888888888888,106.03084301058593
3016,HD 34445 b,19060.98051,7.353347444444444,79.02555457610961
3017,Omega Serpentis b,57017.55,2.196511111111111,64.73553771413424
3018,Kepler-96 b,71297.0,40.525,131.5320534213796
3019,Kepler-1227 b,68896.0,41.875,118.18732811252258
3020,Kepler-888 b,70925.0,49.73861111111111,109.73788254493364
3021,HIP 57274 b,42281.0,30.959166666666665,62.94691542235336
3022,HIP 57274 c,42281.0,30.959166666666665,62.94691542235336
3023,HIP 57274 d,42281.0,30.959166666666665,62.94691542235336
3024,Kepler-334 c,68913.0,47.115,22.608674351005504
3025,Kepler-334 b,68913.0,47.115,22.608674351005504
3026,Kepler-334 d,68913.0,47.115,22.608674351005504
3027,Kepler-297 b,67970.0,48.777499999999996,117.22734197440042
3028,Kepler-297 c,67970.0,48.777499999999996,117.22734197440042
3029,Kepler-36 b,69900.0,49.23166666666667,137.5373241527243
3030,Kepler-36 c,69900.0,49.23166666666667,137.5373241527243
3031,HATS-29 b,32423.0,-53.89333333333333,124.68664403099326
3032,Kepler-1428 b,71434.0,49.595,109.08165164910638
3033,HD 142415 b,57460.0,-59.8,71.15032234027355
3034,WASP-107 b,45213.0,-9.14611111111111,40.4628786243969
3035,Kepler-956 b,70207.0,49.06166666666666,132.7817053142943
3036,Kepler-110 b,70302.0,48.60277777777778,108.30146111167944
3037,Kepler-110 c,70302.0,48.60277777777778,108.30146111167944
3038,Kepler-152 b,68847.0,41.98888888888889,137.31792415076967
3039,Kepler-152 c,68847.0,41.98888888888889,137.31792415076967
3040,KIC 9663113 b,71290.901,46.328700000000005,109.88207141799562
3041,KOI-179.01,71290.901,46.328700000000005,109.88207141799562
3042,Kepler-1470 b,69287.0,39.88305555555556,101.61259565662355
3043,Kepler-276 c,70456.0,39.03611111111111,55.26876109947766
3044,Kepler-276 b,70456.0,39.03611111111111,55.26876109947766
3045,Kepler-276 d,70456.0,39.03611111111111,55.26876109947766
3046,Kepler-978 b,68811.0,43.04333333333333,112.25158576725673
3047,Kepler-1298 b,68261.0,49.10611111111111,113.513201934723
3048,WASP-25 b,46886.0,-26.477777777777778,108.88809654419997
3049,Kepler-719 b,70929.0,43.88444444444444,127.92035806479586
3050,Kepler-948 b,70392.0,41.52333333333333,143.4752362769635
3051,Kepler-1280 b,70458.0,45.38444444444444,74.68807459734622
3052,Kepler-1254 b,68442.0,48.769999999999996,117.28188102730955
3053,Kepler-1254 c,68442.0,48.769999999999996,117.28188102730955
3054,Kepler-1254 d,68442.0,48.769999999999996,117.28188102730955
3055,Kepler-338 b,67914.0,40.784166666666664,19.985504828276255
3056,Kepler-338 c,67914.0,40.784166666666664,19.985504828276255
3057,Kepler-338 d,67914.0,40.784166666666664,19.985504828276255
3058,Kepler-338 e,67914.0,40.784166666666664,19.985504828276255
3059,Kepler-318 b,71635.0,46.79361111111111,73.68902080376998
3060,Kepler-318 c,71635.0,46.79361111111111,73.68902080376998
3061,Kepler-985 b,69635.0,44.05,138.93754337202765
3062,HD 564 b,592.82123,-49.73217761111111,7.862196790914148
3063,WASP-157 b,48397.0,-7.3175,115.02798075621308
3064,Kepler-445 b,71696.668,46.49863333333334,17.07647549665508
3065,Kepler-445 c,71696.668,46.49863333333334,17.07647549665508
3066,Kepler-445 d,71696.668,46.49863333333334,17.07647549665508
3067,Kepler-1517 b,69074.0,43.18888888888888,79.99482348686846
3068,Kepler-1245 b,69779.0,43.26083333333333,126.34253961162175
3069,Kepler-1245 c,69779.0,43.26083333333333,126.34253961162175
3070,Kepler-66 b,70556.0,46.687777777777775,131.85321320452377
3071,Kepler-528 b,70964.0,47.74805555555556,154.45468786308226
3072,Kepler-112 b,71275.0,43.209722222222226,149.61289851129555
3073,Kepler-112 c,71275.0,43.209722222222226,149.61289851129555
3074,Kepler-421 b,67981.0,45.08777777777778,56.60116436416381
3075,Kepler-388 b,68358.0,44.60861111111111,54.205081018796015
3076,Kepler-388 c,68358.0,44.60861111111111,54.205081018796015
3077,Kepler-589 b,67354.0,47.75194444444445,71.93028823080724
3078,Kepler-1003 b,70085.0,44.876111111111115,29.451658224129392
3079,Kepler-703 b,71805.0,41.74277777777778,114.08433070932197
3080,Kepler-792 b,70082.0,38.82083333333334,91.31149940668284
3081,KOI-183 b,70285.0,46.39111111111111,100.47303184473797
3082,Kepler-656 b,69199.0,47.38166666666667,169.1713034224924
3083,Kepler-1010 b,69406.0,44.14944444444444,18.031315199036847
3084,CoRoT-5 b,24307.0,0.8152777777777778,70.20491289755735
3085,Kepler-483 b,69995.0,41.88472222222222,102.5714081177356
3086,Kepler-1443 b,68025.0,47.066944444444445,114.06605786292675
3087,Kepler-786 b,70499.0,38.939166666666665,50.61800270983458
3088,Kepler-399 d,71880.0,40.67055555555555,74.58834483914822
3089,Kepler-399 b,71880.0,40.67055555555555,74.58834483914822
3090,Kepler-399 c,71880.0,40.67055555555555,74.58834483914822
3091,Kepler-743 b,70938.0,42.80638888888888,105.81950674581432
3092,GJ 3323 b,18118.0,-5.946111111111112,75.13281590748663
3093,GJ 3323 c,18118.0,-5.946111111111112,75.13281590748663
3094,Gliese 777 A b,72217.405,29.896805555555556,115.640820332329
3095,Gliese 777 A c,72217.405,29.896805555555556,115.640820332329
3096,Kepler-268 b,70074.0,38.055,91.69385962683549
3097,Kepler-268 c,70074.0,38.055,91.69385962683549
3098,Kepler-1106 b,69875.0,44.0625,132.72013116609352
3099,HD 95089 b,39528.0,1.7291666666666667,66.2906373552328
3100,HD 148156 b,59297.0,-45.6825,119.81302914294623
3101,Kepler-1515 b,69834.0,48.17805555555555,137.23585646947916
3102,Kepler-175 b,69492.0,43.876111111111115,124.5046031713147
3103,Kepler-175 c,69492.0,43.876111111111115,124.5046031713147
3104,Kepler-640 b,71048.0,42.13166666666667,107.57893011353188
3105,Kepler-1506 b,69636.0,41.46472222222223,63.639789194397146
3106,Kepler-966 b,71345.0,50.121944444444445,152.54593446321272
