,PlanetIdentifier,TypeFlag,RightAscension,DeclinationAccurate,RightAscensionInDegrees,AngleBtwEarthExoplanetInDeg,DistFromEarthParsec
2196,HD 171238 b,0,66884.0,-27.927777777777777,278.68333355628,50.694790519892436,50.28
2197,Kepler-863 b,0,71439.0,43.24888888888889,297.66250023812995,159.37596316876247,
2198,Kepler-514 b,0,68699.0,50.2425,286.24583356232995,150.44616574887104,
2199,Kepler-1493 b,0,69252.0,38.56527777777777,288.55000023084,105.88388684388718,
2200,Kepler-1157 b,0,67949.0,43.525555555555556,283.12083355983,56.045288109502806,
2201,Kepler-220 c,0,69961.0,46.89555555555555,291.50416689987,69.74147544904648,208.38
2202,Kepler-220 d,0,69961.0,46.89555555555555,291.50416689987,69.74147544904648,208.38
2203,Kepler-220 e,0,69961.0,46.89555555555555,291.50416689987,69.74147544904648,208.38
2204,Kepler-220 b,0,69961.0,46.89555555555555,291.50416689987,69.74147544904648,208.38
2205,Kepler-770 b,0,68758.0,38.375,286.49166689585996,52.91880236025687,
2206,Kepler-770 c,0,68758.0,38.375,286.49166689585996,52.91880236025687,
2207,Kepler-770 d,0,68758.0,38.375,286.49166689585996,52.91880236025687,
2208,Kepler-359 c,0,70390.0,42.19611111111111,293.29166690129995,101.98121475234322,2152.57
2209,Kepler-359 b,0,70390.0,42.19611111111111,293.29166690129995,101.98121475234322,2152.57
2210,Kepler-359 d,0,70390.0,42.19611111111111,293.29166690129995,101.98121475234322,2152.57
2211,Kepler-1107 b,0,69852.0,39.141666666666666,291.05000023284,59.95014020360168,
2212,Kepler-264 b,0,70090.0,37.376111111111115,292.04166690029996,73.56400917915113,804.0
2213,Kepler-264 c,0,70090.0,37.376111111111115,292.04166690029996,73.56400917915113,804.0
2214,Kepler-1452 b,0,70181.0,38.26638888888889,292.42083356727,94.40553218657662,
2215,Ross 458 C,1,46847.0,12.375833333333334,195.19583348948998,147.11855418420777,114.0
2216,HAT-P-4 b,0,55198.0,36.22972222222222,229.99166685065998,115.06484957898094,310.0
2217,Kepler-1276 b,0,69086.0,40.54722222222222,287.85833356361996,138.1352231338403,
2218,Kepler-530 b,0,68002.0,48.549166666666665,283.34166689333995,104.79140033688007,
2219,HD 215456 b,0,81968.0,-47.032222222222224,341.53333360655995,85.54655043132705,38.0
2220,HD 215456 c,0,81968.0,-47.032222222222224,341.53333360655995,85.54655043132705,38.0
2221,KELT-8 b,0,67993.322,24.127388888888888,283.3055085599777,89.74857860099083,236.0
2222,Kepler-1311 b,0,69516.0,43.824444444444445,289.65000023171996,163.02653462780071,
2223,Kepler-1311 c,0,69516.0,43.824444444444445,289.65000023171996,163.02653462780071,
2224,Kepler-1622 b,0,71359.0,47.815555555555555,297.32916690453,116.61086856741238,
2225,WASP-64 b,0,24268.0,-31.141666666666666,101.11666674755999,12.459499788182251,350.0
2226,KOI-1612.01,0,68348.6,48.42305555555555,284.785833561162,105.42429673171621,
2227,HD 13931 b,0,8207.37946,43.77299741666666,34.197414444024595,49.13390157349563,44.2
2228,Kepler-798 b,0,70195.0,42.14222222222222,292.47916690065,98.09374019289922,
2229,Kepler-1163 b,0,69657.0,50.03,290.23750023219,47.676608434353945,
2230,HD 104985 b,0,43515.1189,76.90573541666667,181.31299556171706,68.13530948903212,97.1
2231,HD 49674 b,0,24690.0,40.8675,102.87500008229999,109.45396954388897,40.7
2232,Kepler-510 b,0,69037.0,39.244166666666665,287.65416689679,66.7825854276814,
2233,MOA-2009-BLG-266L b,0,64086.0,-34.99472222222222,267.02500021362,77.04401738769745,3040.0
2234,WASP-29 b,0,85891.0,-38.093333333333334,357.87916695296997,135.54694728033405,80.0
2235,CoRoT-9 b,0,67389.0,6.204166666666667,280.78750022463,32.77346906185688,460.0
2236,HD 86264 b,0,35818.0,-14.105,149.24166678606,113.31599829189791,72.6
2237,Kepler-90 h,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52
2238,Kepler-90 g,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52
2239,Kepler-90 f,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52
2240,Kepler-90 e,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52
2241,Kepler-90 d,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52
2242,Kepler-90 c,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52
2243,Kepler-90 b,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52
2244,Kepler-939 b,0,70528.0,47.026944444444446,293.86666690175997,21.7981272843266,
2245,Kepler-325 b,0,69560.0,49.82555555555556,289.83333356519995,171.60650146107787,1125.08
2246,Kepler-325 c,0,69560.0,49.82555555555556,289.83333356519995,171.60650146107787,1125.08
2247,Kepler-325 d,0,69560.0,49.82555555555556,289.83333356519995,171.60650146107787,1125.08
2248,KELT-11 b,0,38810.0,-8.399166666666668,161.70833346269998,82.70464802812067,98.0
2249,Kepler-875 b,0,71352.0,43.14194444444444,297.30000023784,123.39702083466037,
2250,HD 206610 b,0,78205.0,-6.591666666666666,325.85416692735,135.88934952901513,194.0
2251,XO-6 b,0,22750.0,73.82777777777777,94.79166674249998,113.12544269980908,86.0
2252,Kepler-1586 b,0,71569.0,44.92583333333333,298.20416690522995,64.71588492270395,
2253,Kepler-1146 b,0,68812.0,47.425555555555555,286.71666689603995,47.79942917708433,
2254,HD 163607 b,0,64420.0,56.39194444444444,268.4166668814,148.66947945185902,69.0
2255,HD 163607 c,0,64420.0,56.39194444444444,268.4166668814,148.66947945185902,69.0
2256,WASP-114 b,0,78640.0,10.463055555555554,327.6666669288,87.93905764421648,460.0
2257,KIC 8435766 b,0,70497.989,44.448411111111106,293.7416210683266,76.56831986874185,
2258,EPIC 203771098 b,0,58217.69,-23.009669444444445,242.5737085273923,62.88852983508176,181.0
2259,EPIC 203771098 c,0,58217.69,-23.009669444444445,242.5737085273923,62.88852983508176,181.0
2260,Kepler-524 b,0,71246.0,49.161944444444444,296.85833357082,101.34358413863218,
2261,Kepler-524 c,0,71246.0,49.161944444444444,296.85833357082,101.34358413863218,
2262,Kepler-913 b,0,71420.0,41.9525,297.5833335714,86.81382423168368,
2263,Kepler-984 b,0,71270.0,46.39416666666666,296.9583335709,43.08950062403113,
2264,Kepler-1206 b,0,71025.0,49.79111111111111,295.93750023675,135.36928373517216,
2265,Kepler-930 b,0,71595.0,42.2475,298.31250023865,107.14127153647331,
2266,Kepler-527 b,0,69830.0,47.406388888888884,290.95833356609995,43.485621511894706,
2267,Kepler-775 b,0,69944.0,41.70333333333333,291.43333356648,78.1399982553327,
2268,Kepler-1566 b,0,68061.0,40.575,283.58750022686996,128.41994039119567,
2269,Gliese 3470 b,0,28746.0,15.391666666666666,119.77500009581999,75.13037004814797,30.7
2270,HD 142 A b,2,379.0,-48.925,1.5791666679299998,53.85048153132808,20.6
2271,HD 142 A c,2,379.0,-48.925,1.5791666679299998,53.85048153132808,20.6
2272,Kepler-933 b,0,69496.0,43.53861111111111,289.56666689831997,111.82054390793014,
2273,HD 75898 b,0,32031.0,33.05694444444444,133.46250010677,63.06775256374364,80.58
2274,MOA-2007-BLG-192-L b,0,65284.0,-26.85,272.01666688427997,120.61327875279262,700.0
2275,55 Cnc b,2,31955.81093,28.33081975,133.1492123148527,39.19541089281647,12.34
2276,55 Cnc c,2,31955.81093,28.33081975,133.1492123148527,39.19541089281647,12.34
2277,55 Cnc d,2,31955.81093,28.33081975,133.1492123148527,39.19541089281647,12.34
2278,55 Cnc e,2,31955.81093,28.33081975,133.1492123148527,39.19541089281647,12.34
2279,55 Cnc f,2,31955.81093,28.33081975,133.1492123148527,39.19541089281647,12.34
2280,Kepler-1413 b,0,70642.0,46.49888888888889,294.34166690214,57.0855014584066,
2281,Kepler-1181 b,0,69539.0,39.52333333333333,289.74583356513,76.98237156485185,
2282,Kepler-552 b,0,69779.0,48.24194444444444,290.74583356592996,99.13000793086734,
2283,OGLE-2003-BLG-235L b,0,65116.0,-27.895,271.31666688371996,117.15653298500668,5200.0
2284,Kepler-1399 b,0,70395.0,46.041666666666664,293.31250023465,50.10894202188811,
2285,Kepler-179 c,0,71679.0,47.761944444444445,298.66250023892997,96.67527300307991,602.79
2286,Kepler-179 b,0,71679.0,47.761944444444445,298.66250023892997,96.67527300307991,602.79
2287,omi UMa b,0,30615.87064,60.718169861111114,127.56612776871957,96.97729733296416,54.91
2288,Kepler-275 c,0,70195.0,38.514722222222225,292.47916690065,109.03723953195022,2055.57
2289,Kepler-275 b,0,70195.0,38.514722222222225,292.47916690065,109.03723953195022,2055.57
2290,Kepler-275 d,0,70195.0,38.514722222222225,292.47916690065,109.03723953195022,2055.57
2291,Kepler-1431 b,0,70238.0,49.86527777777778,292.65833356746,141.14492853032777,
2292,Kepler-296 c,2,68769.602,49.437324999999994,286.54000856256533,123.75857395194171,558.5
2293,Kepler-296 d,2,68769.602,49.437324999999994,286.54000856256533,123.75857395194171,558.5
2294,Kepler-296 b,2,68769.602,49.437324999999994,286.54000856256533,123.75857395194171,558.5
2295,Kepler-296 f,2,68769.602,49.437324999999994,286.54000856256533,123.75857395194171,558.5
2296,Kepler-296 e,2,68769.602,49.437324999999994,286.54000856256533,123.75857395194171,558.5
2297,Kepler-20 b,0,69047.0,42.33861111111111,287.69583356349,115.03824446028591,290.0
2298,Kepler-20 c,0,69047.0,42.33861111111111,287.69583356349,115.03824446028591,290.0
2299,Kepler-20 d,0,69047.0,42.33861111111111,287.69583356349,115.03824446028591,290.0
2300,Kepler-20 e,0,69047.0,42.33861111111111,287.69583356349,115.03824446028591,290.0
2301,Kepler-20 f,0,69047.0,42.33861111111111,287.69583356349,115.03824446028591,290.0
2302,HAT-P-2 b,0,58836.0,41.04805555555556,245.15000019611998,77.87814657813493,118.0
2303,HAT-P-38 b,0,8492.0,32.24638888888889,35.38333336164,61.507985138897396,249.0
2304,Kepler-1252 b,0,71748.0,46.69277777777778,298.95000023916,67.00022465247945,
2305,Kepler-748 b,0,70143.0,37.23694444444445,292.26250023381,103.88760765658566,
2306,Kepler-341 c,0,69566.0,43.472500000000004,289.85833356522,156.68143545686618,1039.88
2307,Kepler-341 d,0,69566.0,43.472500000000004,289.85833356522,156.68143545686618,1039.88
2308,Kepler-341 b,0,69566.0,43.472500000000004,289.85833356522,156.68143545686618,1039.88
2309,Kepler-341 e,0,69566.0,43.472500000000004,289.85833356522,156.68143545686618,1039.88
2310,Kepler-547 b,0,68668.0,44.34527777777778,286.11666689556,135.98105880188572,
2311,Kepler-14 b,0,69050.0,47.33305555555556,287.7083335635,76.71342510603074,980.0
2312,Kepler-803 b,0,71813.0,44.693888888888885,299.22083357271,23.519391569458577,
2313,WASP-113 b,0,53969.0,46.96,224.87083351322997,134.46827900723875,360.0
2314,Kepler-307 b,0,71470.0,40.4175,297.79166690489996,12.839548617744908,705.48
2315,Kepler-307 c,0,71470.0,40.4175,297.79166690489996,12.839548617744908,705.48
2316,KOI-1576.03,0,71470.0,40.4175,297.79166690489996,12.839548617744908,705.48
2317,OGLE-2013-BLG-0102LB,0,64327.08,-30.309416666666667,268.0295002144236,86.02701721556858,3040.0
2318,HATS-14 b,0,75171.715,-24.312666666666665,313.215479417239,101.70514300769008,513.0
2319,HATS-15 b,0,74662.2,-18.5625,311.092500248874,140.06616473888377,689.0
2320,Kepler-1025 b,0,68282.0,43.961666666666666,284.50833356094,35.84195025957365,
2321,NGC 2423 3 b,0,27429.0,-12.093333333333334,114.28750009142999,38.60625942254442,766.0
2322,HAT-P-49 b,0,73306.0,-25.307222222222222,305.44166691102,120.40793464960312,322.0
2323,Kepler-407 b,0,68649.0,49.614444444444445,286.03750022882997,165.07511762876163,326.4
2324,Kepler-407 c,0,68649.0,49.614444444444445,286.03750022882997,165.07511762876163,326.4
2325,Kepler-93 b,0,69940.3888,38.67234722222222,291.4182868998013,32.931882918858,96.7
2326,Kepler-93 c,0,69940.3888,38.67234722222222,291.4182868998013,32.931882918858,96.7
2327,GQ Lup b,0,56952.0,-34.34916666666667,237.30000018983998,127.50844716025128,140.0
2328,Kepler-1461 b,0,68599.0,43.19833333333333,285.82916689533,156.75447117222586,
2329,Kepler-161 b,0,69723.0,43.08361111111111,290.51250023241,143.56825914242057,484.58
2330,Kepler-161 c,0,69723.0,43.08361111111111,290.51250023241,143.56825914242057,484.58
2331,Kepler-1127 b,0,70372.0,42.72083333333334,293.21666690124,116.42641470713359,
2332,Kepler-731 b,0,71134.0,45.56861111111112,296.39166690378,67.77809256641844,
2333,OGLE-2015-BLG-0563L b,0,65157.72,-26.288,271.4905002171924,100.30543247878906,1300.0
2334,Kepler-1568 b,0,69404.0,47.873333333333335,289.18333356467997,82.0476691128743,
2335,WASP-38 b,0,58550.0,10.0325,243.9583335285,123.26198566436393,110.0
2336,Kepler-1601 b,0,68523.0,38.07972222222222,285.51250022841,129.08342501055742,
2337,Kepler-1160 b,0,69091.0,43.36416666666667,287.87916689697,81.94044027681882,
2338,EPIC 203826436 b,0,58428.24,-23.212944444444442,243.45100019476078,74.31018889323936,
2339,EPIC 203826436 c,0,58428.24,-23.212944444444442,243.45100019476078,74.31018889323936,
2340,EPIC 203826436 d,0,58428.24,-23.212944444444442,243.45100019476078,74.31018889323936,
2341,KOI-370.02,0,69933.0,44.528888888888886,291.38750023310996,51.30215560038754,589.92
2342,KOI-370.01,0,69933.0,44.528888888888886,291.38750023310996,51.30215560038754,589.92
2343,Kepler-269 b,0,69651.0,41.77583333333333,290.21250023217,147.48902085999865,1605.94
2344,Kepler-269 c,0,69651.0,41.77583333333333,290.21250023217,147.48902085999865,1605.94
2345,OGLE-2015-BLG-0051L b,0,64719.0,-27.03166666666667,269.66250021572995,131.89040429998113,8200.0
2346,Kepler-1576 b,0,69378.0,40.36611111111111,289.07500023126,5.038238229754727,
2347,Kepler-308 b,0,70988.0,40.43944444444444,295.78333356995995,80.72321442289208,1602.52
2348,Kepler-308 c,0,70988.0,40.43944444444444,295.78333356995995,80.72321442289208,1602.52
2349,Kepler-335 b,0,71055.0,45.42861111111111,296.06250023685,73.00596249978031,1361.65
2350,Kepler-335 c,0,71055.0,45.42861111111111,296.06250023685,73.00596249978031,1361.65
2351,Kepler-825 b,0,70745.0,39.39861111111111,294.77083356915,73.522384609249,
2352,Kepler-825 c,0,70745.0,39.39861111111111,294.77083356915,73.522384609249,
2353,WASP-112 b,0,81477.43,-34.84613888888889,339.4892919382581,101.33913131133197,450.0
2354,Kepler-354 b,0,68580.0,41.33555555555556,285.75000022859996,51.47362156488827,633.05
2355,Kepler-354 d,0,68580.0,41.33555555555556,285.75000022859996,51.47362156488827,633.05
2356,Kepler-354 c,0,68580.0,41.33555555555556,285.75000022859996,51.47362156488827,633.05
2357,Kepler-1165 b,0,68873.0,44.708333333333336,286.97083356291,44.53729165782438,
2358,Kepler-809 b,0,69380.0,48.018055555555556,289.08333356459997,125.10290848909936,
2359,HU Aqr (AB) b,1,76078.0,-4.705277777777778,316.99166692025995,67.1268543911278,
2360,HU Aqr (AB) c,1,76078.0,-4.705277777777778,316.99166692025995,67.1268543911278,
2361,HU Aqr (AB) d,1,76078.0,-4.705277777777778,316.99166692025995,67.1268543911278,
2362,Kepler-1216 b,0,68977.0,45.918055555555554,287.40416689658997,60.56543880263195,
2363,Kepler-53 b,0,69710.0,40.56222222222222,290.45833356569995,51.61880676013488,1430.64
2364,Kepler-53 d,0,69710.0,40.56222222222222,290.45833356569995,51.61880676013488,1430.64
2365,Kepler-53 c,0,69710.0,40.56222222222222,290.45833356569995,51.61880676013488,1430.64
2366,Kepler-1158 b,0,70136.0,41.57527777777778,292.23333356712,132.0243606551914,
2367,Kepler-375 c,0,69268.0,48.098333333333336,288.61666689756,147.27128793278123,1323.46
2368,Kepler-375 b,0,69268.0,48.098333333333336,288.61666689756,147.27128793278123,1323.46
2369,HATS-27 b,0,46453.0,-45.58777777777778,193.55416682151,114.56571729707143,840.0
2370,HATS-1 b,0,42126.08,-22.645155555555554,175.5253334737536,81.19481930762387,303.0
2371,Kepler-1169 b,0,70779.0,46.49138888888889,294.91250023593,13.925154983573014,
2372,Kepler-943 b,0,68226.0,41.535,284.27500022742,128.331835536364,
2373,WASP-142 b,0,33722.0,-22.94611111111111,140.50833344574,56.95101023022232,840.0
2374,Kepler-1275 b,0,70440.0,44.9325,293.5000002348,101.83430003974286,
2375,HD 77338 b,0,32472.0,-24.473055555555558,135.30000010824,79.6324742182445,40.75
2376,HD 126614 A b,2,52008.2807,-4.822220166666666,216.70116975669427,60.73652279465093,72.6
2377,Kepler-437 b,0,71363.37,44.026944444444446,297.3473752378778,154.11920832918673,417.0
2378,Kepler-287 c,0,69822.0,48.44333333333333,290.92500023274,119.0418470337536,1058.96
2379,Kepler-287 b,0,69822.0,48.44333333333333,290.92500023274,119.0418470337536,1058.96
2380,14 Her b,0,58223.0,43.82166666666667,242.59583352740998,57.66852081424287,18.1
2381,14 Her c,0,58223.0,43.82166666666667,242.59583352740998,57.66852081424287,18.1
2382,Kepler-1154 b,0,71395.0,39.87722222222222,297.47916690464996,32.76341211294679,
2383,Kepler-1154 c,0,71395.0,39.87722222222222,297.47916690464996,32.76341211294679,
2384,WASP-78 b,0,15302.0,-21.883611111111108,63.75833338433999,156.64636504556847,550.0
2385,Kepler-1084 b,0,69624.0,48.25111111111111,290.10000023208,98.36117707207588,
2386,tau Gem b,2,25868.37042,30.245161972222224,107.7848768362279,113.07681951676003,98.4
2387,CoRoT-25 b,0,67351.13,6.5139,280.6297085578371,28.17324187776262,1000.0
2388,HATS-2 b,0,42417.37,-21.636994444444444,176.7390418080579,53.99560620929194,360.0
2389,Kepler-1352 b,0,69766.0,48.70138888888889,290.69166689921997,113.1335371181172,
2390,Pr0201 b,0,31303.0,20.226666666666667,130.42916677101,71.6759508283968,177.0
2391,24 Sex b,0,37408.37,0.9022472222222222,155.8682084580279,96.79315125870541,74.8
2392,24 Sex c,0,37408.37,0.9022472222222222,155.8682084580279,96.79315125870541,74.8
2393,Kepler-1564 b,0,69741.0,46.64277777777778,290.58750023246995,69.7608125982993,
2394,HD 5319 b,0,3301.4,0.7895555555555556,13.755833344337999,34.702708735499385,114.0
2395,HD 5319 c,0,3301.4,0.7895555555555556,13.755833344337999,34.702708735499385,114.0
2396,Kepler-1587 b,0,70243.0,49.663888888888884,292.67916690080995,83.74151807237645,
2397,HD 93083 b,0,38660.0,-32.42305555555555,161.0833334622,138.65376770674214,28.9
2398,HAT-P-30 b,2,29748.0,5.836666666666666,123.95000009916,84.6332623925552,193.0
2399,Kepler-779 b,0,68551.0,44.31083333333333,285.62916689517,37.805824814762445,
2400,Kepler-129 b,0,68474.0,47.848333333333336,285.30833356157996,78.350397545161,402.81
2401,Kepler-129 c,0,68474.0,47.848333333333336,285.30833356157996,78.350397545161,402.81
2402,Kepler-817 b,0,71060.0,39.16166666666666,296.08333357019995,65.40044006141413,
2403,Kepler-293 b,0,68725.0,42.406388888888884,286.35416689575,112.851192100992,1289.47
2404,Kepler-293 c,0,68725.0,42.406388888888884,286.35416689575,112.851192100992,1289.47
2405,Kepler-82 b,0,70289.0,42.96611111111111,292.87083356763,144.883379497378,1011.01
2406,Kepler-82 c,0,70289.0,42.96611111111111,292.87083356763,144.883379497378,1011.01
2407,Kepler-82 e,0,70289.0,42.96611111111111,292.87083356763,144.883379497378,1011.01
2408,Kepler-82 d,0,70289.0,42.96611111111111,292.87083356763,144.883379497378,1011.01
2409,Kepler-616 b,0,70797.0,46.83833333333334,294.98750023598996,51.0299531961824,
2410,Kepler-616 c,0,70797.0,46.83833333333334,294.98750023598996,51.0299531961824,
2411,Kepler-1080 b,0,71151.0,49.18277777777777,296.46250023717,120.22984625167281,
2412,Kepler-1123 b,0,70684.0,50.67027777777778,294.51666690227995,113.96416173709338,
2413,Kepler-1348 b,0,70101.0,49.788888888888884,292.08750023366997,154.2804633979313,
2414,Kepler-1153 b,0,69395.0,45.86611111111111,289.14583356465,71.87721419985206,
2415,WASP-66 b,0,37974.0,-33.01027777777778,158.22500012658,111.97844654906402,380.0
2416,Kepler-477 b,0,69136.0,42.35527777777778,288.06666689712,116.32578702514037,
2417,Kepler-191 c,0,69884.0,45.323055555555555,291.18333356628,54.21385394539034,680.33
