PlanetIdentifier,TypeFlag,RightAscension,DeclinationAccurate,RightAscensionInDegrees,AngleBtwEarthExoplanetInDeg,DistFromEarthParsec,ListsPlanetIsOn
Gliese 687 b,0,63385.89973,68.33914188888889,264.107915752953,86.257451720133,4.5,0
Kepler-79 d,0,72124.114,44.38151111111111,300.5171419070803,128.43531983548831,1100.38,0
Kepler-79 c,0,72124.114,44.38151111111111,300.5171419070803,128.43531983548831,1100.38,0
Kepler-79 b,0,72124.114,44.38151111111111,300.5171419070803,128.43531983548831,1100.38,0
Kepler-79 e,0,72124.114,44.38151111111111,300.5171419070803,128.43531983548831,1100.38,0
HD 9578 b,0,5597.0,-37.755,23.320833351989997,152.99722840088504,57.24,0
Kepler-194 c,0,70073.0,47.86416666666667,291.97083356690996,138.9910161904183,1233.85,0
Kepler-194 b,0,70073.0,47.86416666666667,291.97083356690996,138.9910161904183,1233.85,0
Kepler-194 d,0,70073.0,47.86416666666667,291.97083356690996,138.9910161904183,1233.85,0
HD 44219 b,0,22814.0,-9.275,95.05833340938,52.331150712024055,50.43,0
OGLE-2012-BLG-0406L b,0,64398.0,-29.52888888888889,268.32500021465995,82.84356062351885,5100.0,0
CoRoT-18 b,0,23561.0,0.03166666666666666,98.17083341186999,154.9570053817009,870.0,0
CoRoT-10 b,0,69855.0,0.7461111111111111,291.06250023284997,109.70954293595807,345.0,0
Kepler-284 b,0,70355.0,47.72944444444445,293.14583356785,168.3613811517615,1266.39,0
Kepler-284 c,0,70355.0,47.72944444444445,293.14583356785,168.3613811517615,1266.39,0
Kepler-248 c,0,70334.0,43.58111111111111,293.05833356778,126.98870287757845,851.1,0
Kepler-248 b,0,70334.0,43.58111111111111,293.05833356778,126.98870287757845,851.1,0
Kepler-351 c,0,68748.0,42.657777777777774,286.45000022915997,111.62646355787166,1448.51,0
Kepler-351 b,0,68748.0,42.657777777777774,286.45000022915997,111.62646355787166,1448.51,0
Kepler-351 d,0,68748.0,42.657777777777774,286.45000022915997,111.62646355787166,1448.51,0
14 And b,0,84677.41346,39.236197000000004,352.82255636559137,68.81733583810419,79.2,0
Kepler-317 b,0,70786.0,39.03194444444444,294.94166690262,78.14947365067073,1142.05,0
Kepler-317 c,0,70786.0,39.03194444444444,294.94166690262,78.14947365067073,1142.05,0
GU Psc b,0,4355.0,17.065555555555555,18.145833347849997,114.62330353706682,48.0,0
MOA-2010-BLG-073L b,0,65411.0,-25.477222222222224,272.54583355137,65.5785496441153,2800.0,0
HD 216437 b,0,82479.0,-69.9263888888889,343.66250027493,143.2901010721097,26.5,0
HD 192699 b,0,72966.00508,4.580792694444444,304.0250214098867,106.03593121456385,65.6,0
HD 222155 b,0,85080.0,48.99638888888889,354.50000028359995,128.9660400702312,49.1,0
EPIC 201546283 b,0,41163.639,1.230738888888889,171.51516263721214,48.75734085427157,251.0,0
Kepler-274 b,0,70301.0,38.477222222222224,292.92083356767,105.99612384172673,1253.43,0
Kepler-274 c,0,70301.0,38.477222222222224,292.92083356767,105.99612384172673,1253.43,0
EPIC 201505350 c,0,41990.477,0.603575,174.96032097330158,102.98557909441888,291.0,0
EPIC 201505350 b,0,41990.477,0.603575,174.96032097330158,102.98557909441888,291.0,0
EPIC 201505350 d,0,41990.477,0.603575,174.96032097330158,102.98557909441888,291.0,0
WASP-139 b,0,11895.0,-40.30222222222223,49.56250003965,118.0911906330427,230.0,0
Kepler-221 c,0,71197.0,46.835,296.65416690398996,140.12026357138055,428.3,0
Kepler-221 d,0,71197.0,46.835,296.65416690398996,140.12026357138055,428.3,0
Kepler-221 e,0,71197.0,46.835,296.65416690398996,140.12026357138055,428.3,0
Kepler-221 b,0,71197.0,46.835,296.65416690398996,140.12026357138055,428.3,0
HD 190984 b,0,72691.0,-63.379444444444445,302.87916690897,90.68750931648898,103.0,0
MOA-2013-BLG-605L b,0,64722.85,-28.601761111111113,269.6785418824095,40.0829502807884,3600.0,0
WASP-26 b,0,1105.0,-14.732777777777777,4.60416667035,79.31215892875976,250.0,0
WASP-110 b,0,73409.55,-43.941583333333334,305.8731252446985,56.262420871174555,320.0,0
HD 212301 b,0,80850.0,-76.28222222222222,336.8750002695,126.79520372977815,52.7,0
GJ 273 b,0,26844.0,5.225833333333333,111.85000008947999,83.77186203019339,3.8,0
GJ 273 c,0,26844.0,5.225833333333333,111.85000008947999,83.77186203019339,3.8,0
Kepler-309 b,0,71402.0,46.961111111111116,297.50833357133996,49.607982376060555,581.27,0
Kepler-309 c,0,71402.0,46.961111111111116,297.50833357133996,49.607982376060555,581.27,0
HD 177830 A b,2,68720.77341,25.92066102777778,286.3365561040692,34.717907325274076,59.0,2
HD 177830 A c,2,68720.77341,25.92066102777778,286.3365561040692,34.717907325274076,59.0,2
Kepler-109 b,0,69694.263,40.284905555555554,290.3927627323142,103.15087879086627,468.1,0
Kepler-109 c,0,69694.263,40.284905555555554,290.3927627323142,103.15087879086627,468.1,0
Kepler-392 b,0,69278.0,43.36805555555556,288.65833356426,148.3926700047657,659.81,0
Kepler-392 c,0,69278.0,43.36805555555556,288.65833356426,148.3926700047657,659.81,0
2M 044144 b,2,16905.652,23.03279722222222,70.44021672301882,105.35072564560676,145.0,2
WASP-43 b,0,37178.0,-8.19361111111111,154.90833345726,108.20402202638083,80.0,0
HAT-47 b,0,9194.0,30.360555555555557,38.30833336398,86.20215710393038,268.0,0
Gliese 581 b,0,55166.0,-6.277777777777778,229.85833351722,138.18963518163747,6.21,0
Gliese 581 c,0,55166.0,-6.277777777777778,229.85833351722,138.18963518163747,6.21,0
Gliese 581 d,0,55166.0,-6.277777777777778,229.85833351722,138.18963518163747,6.21,9
Gliese 581 e,0,55166.0,-6.277777777777778,229.85833351722,138.18963518163747,6.21,0
Gliese 581 f,0,55166.0,-6.277777777777778,229.85833351722,138.18963518163747,6.21,9
Gliese 581 g,0,55166.0,-6.277777777777778,229.85833351722,138.18963518163747,6.21,9
WASP-93 b,0,2270.0,51.288888888888884,9.4583333409,38.809880597871796,250.0,0
KOI-368.01,0,69805.0,42.086666666666666,290.85416689935,94.83096312677723,1200.0,1
MOA-2010-BLG-328L b,0,64679.0,-29.268055555555556,269.49583354892997,49.54717985958818,810.0,0
HD 16141 A b,2,9319.0,-2.4394444444444447,38.829166697729995,124.17383742277876,35.9,2
Kepler-314 c,0,70721.0,42.07555555555556,294.67083356907,111.26146408196244,301.17,0
Kepler-314 b,0,70721.0,42.07555555555556,294.67083356907,111.26146408196244,301.17,0
HD 8574 b,0,5112.0,28.566666666666666,21.30000001704,94.11283123784615,44.2,0
CoRoT-11 b,0,67365.0,5.937777777777778,280.68750022455,62.67999957673756,560.0,0
KOI-55 b,0,71125.0,41.09277777777778,296.35416690374996,41.895164488100875,1180.0,1
KOI-55 c,0,71125.0,41.09277777777778,296.35416690374996,41.895164488100875,1180.0,1
HATS-7 b,0,50125.68,-20.792305555555558,208.85700016708557,94.96904801916004,257.0,0
Gliese 317 b,0,31259.0,-22.54361111111111,130.24583343753,57.90105908409945,15.1,0
Gliese 317 c,0,31259.0,-22.54361111111111,130.24583343753,57.90105908409945,15.1,0
HD 189733 A b,2,72043.0,22.710833333333333,300.17916690681,82.93668969417247,19.3,2
WASP-80 b,0,72760.0,-1.8544444444444446,303.1666669092,114.25184725558107,60.0,0
Kepler-376 c,0,69985.0,38.41027777777778,291.60416689995,39.13631627704375,785.94,0
Kepler-376 b,0,69985.0,38.41027777777778,291.60416689995,39.13631627704375,785.94,0
Kepler-33 b,0,69378.0,46.005,289.07500023126,41.057207935331014,917.8,0
Kepler-33 c,0,69378.0,46.005,289.07500023126,41.057207935331014,917.8,0
Kepler-33 d,0,69378.0,46.005,289.07500023126,41.057207935331014,917.8,0
Kepler-33 e,0,69378.0,46.005,289.07500023126,41.057207935331014,917.8,0
Kepler-33 f,0,69378.0,46.005,289.07500023126,41.057207935331014,917.8,0
Kepler-49 b,0,70150.0,40.59166666666667,292.2916669005,42.80960288358379,385.34,0
Kepler-49 c,0,70150.0,40.59166666666667,292.2916669005,42.80960288358379,385.34,0
Kepler-49 d,0,70150.0,40.59166666666667,292.2916669005,42.80960288358379,385.34,0
Kepler-49 e,0,70150.0,40.59166666666667,292.2916669005,42.80960288358379,385.34,0
HAT-P-31 b,0,65169.0,26.42666666666667,271.53750021723,78.4202348647843,354.0,0
HD 222582 A b,2,85311.0,-4.014444444444444,355.46250028437,55.37244875063654,42.0,2
HD 30177 b,0,16914.0,-57.97944444444445,70.47500005638,119.37175628048902,55.0,0
HD 63765 b,0,28070.0,-53.73583333333333,116.95833342689998,116.23884345012885,32.6,0
HD 73526 b,0,31036.0,-40.68111111111111,129.31666677011998,113.2948287951301,99.0,0
HD 73526 c,0,31036.0,-40.68111111111111,129.31666677011998,113.2948287951301,99.0,0
Kepler-228 d,0,71108.0,48.224444444444444,296.28333357035996,126.060561950718,1736.95,0
Kepler-228 c,0,71108.0,48.224444444444444,296.28333357035996,126.060561950718,1736.95,0
Kepler-228 b,0,71108.0,48.224444444444444,296.28333357035996,126.060561950718,1736.95,0
HD 2638 b,2,1756.10949,-4.089511611111111,7.317122880853698,89.66380313912586,53.71,2
HATS-9 b,0,69794.28,-19.833694444444447,290.80950023264757,106.75303124317881,622.0,0
Gliese 504 b,0,47807.0,9.424166666666666,199.19583349268999,48.558196129967044,17.56,0
EPIC 201596316 b,0,40570.08,1.986838888888889,169.0420001352336,47.35046550975333,2019.0,0
HD 134606 b,0,54915.0,-69.48027777777777,228.81250018305,129.8125398455943,26.5,0
HD 134606 c,0,54915.0,-69.48027777777777,228.81250018305,129.8125398455943,26.5,0
HD 134606 d,0,54915.0,-69.48027777777777,228.81250018305,129.8125398455943,26.5,0
Kepler-141 c,0,71513.0,47.73166666666667,297.97083357171,88.22249687032318,313.46,0
Kepler-141 b,0,71513.0,47.73166666666667,297.97083357171,88.22249687032318,313.46,0
Kepler-383 b,0,69922.0,38.363055555555555,291.34166689973995,31.233982364521843,519.82,0
Kepler-383 c,0,69922.0,38.363055555555555,291.34166689973995,31.233982364521843,519.82,0
Gliese 176 b,0,16975.77497,18.95816786111111,70.73239576491923,143.00360554463384,9.42,0
Kepler-133 c,0,71346.0,48.32027777777778,297.27500023782,108.34217852292124,587.59,0
Kepler-133 b,0,71346.0,48.32027777777778,297.27500023782,108.34217852292124,587.59,0
Kepler-65 b,0,69285.0,41.151111111111106,288.68750023095,83.65747687480408,246.65,0
Kepler-65 c,0,69285.0,41.151111111111106,288.68750023095,83.65747687480408,246.65,0
Kepler-65 d,0,69285.0,41.151111111111106,288.68750023095,83.65747687480408,246.65,0
Kepler-42 b,0,70132.0,43.619166666666665,292.21666690044,175.414656665983,38.7,0
Kepler-42 c,0,70132.0,43.619166666666665,292.21666690044,175.414656665983,38.7,0
Kepler-42 d,0,70132.0,43.619166666666665,292.21666690044,175.414656665983,38.7,0
WASP-129 b,0,42311.75,-41.936083333333336,176.29895847437248,74.57613722950455,246.0,0
K2-30 b,0,12562.0,22.299444444444447,52.34166670854,166.01891733993565,323.0,0
V391 Peg b,0,79452.0,26.41888888888889,331.05000026484,59.37183467622079,1400.0,0
KOI-806.03,0,68468.0,38.947222222222216,285.28333356155997,75.83051070143514,924.9,0
KOI-806.02,0,68468.0,38.947222222222216,285.28333356155997,75.83051070143514,924.9,0
KOI-806.01,0,68468.0,38.947222222222216,285.28333356155997,75.83051070143514,924.9,0
HD 7199 b,0,4247.0,-65.81194444444444,17.695833347489998,44.92225856521986,36.0,0
mu Arae b,0,63848.0,-50.16611111111111,266.03333354615995,129.5616027603108,15.3,0
mu Arae c,0,63848.0,-50.16611111111111,266.03333354615995,129.5616027603108,15.3,0
mu Arae d,0,63848.0,-50.16611111111111,266.03333354615995,129.5616027603108,15.3,0
mu Arae e,0,63848.0,-50.16611111111111,266.03333354615995,129.5616027603108,15.3,0
OGLE-2015-BLG-0966L b,0,64501.02,-28.952888888888886,268.75425021500337,58.34409004632806,3300.0,0
eps Tau b,0,16116.99882,19.180429055555557,67.15416180372333,80.31971552772575,44.96,7
K2-108 b,0,29612.0,16.419722222222223,123.38333343203999,66.3577768804708,262.4,0
HAT-P-11 b,0,71450.0,48.08083333333334,297.70833357149996,103.16548046323578,38.0,0
Kepler-360 b,0,68708.0,44.78138888888889,286.28333356236,42.64957369756189,1230.47,0
Kepler-360 c,0,68708.0,44.78138888888889,286.28333356236,42.64957369756189,1230.47,0
WASP-47 b,0,79488.731,-11.981113888888888,331.2030460982958,95.8241238108549,200.0,0
WASP-47 e,0,79488.731,-11.981113888888888,331.2030460982958,95.8241238108549,200.0,0
WASP-47 d,0,79488.731,-11.981113888888888,331.2030460982958,95.8241238108549,200.0,0
WASP-47 c,0,79488.731,-11.981113888888888,331.2030460982958,95.8241238108549,200.0,0
HD 224693 b,0,86394.0,-21.571944444444444,359.97500028798,81.27634893780976,94.0,0
HD 117207 b,0,48561.0,-34.42916666666666,202.33750016186997,51.895704487427345,33.0,0
HD 109246 b,0,45127.0,74.48944444444444,188.02916681709,89.94567715479117,65.6,0
Kepler-207 d,0,69607.0,42.16583333333333,290.02916689869,126.56164421483867,813.46,0
Kepler-207 b,0,69607.0,42.16583333333333,290.02916689869,126.56164421483867,813.46,0
Kepler-207 c,0,69607.0,42.16583333333333,290.02916689869,126.56164421483867,813.46,0
HD 156846 b,2,62434.31129,-18.66625025,260.1429639164477,127.81247648020842,49.0,3
CoRoT-22 b,0,67360.109,6.219158333333334,280.667121057867,124.93524855879014,592.0,0
KOI-1257 b,2,69894.0,44.92722222222222,291.22500023298,92.48151299620957,900.0,2
Kepler-155 b,0,69239.0,51.08166666666667,288.49583356412995,100.99001841379544,302.28,0
Kepler-155 c,0,69239.0,51.08166666666667,288.49583356412995,100.99001841379544,302.28,0
HD 28254 b,0,15891.0,-49.37777777777778,66.21250005297,63.64939036514194,56.2,0
WISE 0855-0714,3,32111.0,-6.245277777777778,133.79583344037,99.64167686648825,2.31,0
Kepler-237 c,0,67973.0,40.42166666666667,283.22083355991,120.56871276249781,660.75,0
Kepler-237 b,0,67973.0,40.42166666666667,283.22083355991,120.56871276249781,660.75,0
Kepler-89 b,0,71359.0,41.89111111111111,297.32916690453,117.90960551771475,426.2,0
Kepler-89 c,0,71359.0,41.89111111111111,297.32916690453,117.90960551771475,426.2,0
Kepler-89 d,0,71359.0,41.89111111111111,297.32916690453,117.90960551771475,426.2,0
Kepler-89 e,0,71359.0,41.89111111111111,297.32916690453,117.90960551771475,426.2,0
HAT-P-43 b,0,30942.0,10.206666666666665,128.92500010313998,111.08250773071279,543.0,0
Kepler-139 b,0,67774.0,43.88916666666667,282.39166689257996,83.71532719786691,476.47,0
Kepler-139 c,0,67774.0,43.88916666666667,282.39166689257996,83.71532719786691,476.47,0
Kepler-254 b,0,69159.0,45.81638888888889,288.16250023053,59.031088040334595,1607.46,0
Kepler-254 c,0,69159.0,45.81638888888889,288.16250023053,59.031088040334595,1607.46,0
Kepler-254 d,0,69159.0,45.81638888888889,288.16250023053,59.031088040334595,1607.46,0
HD 157172 b,0,62555.0,-18.383888888888887,260.64583354185,120.25615603779801,31.9,0
HD 181342 b,0,69664.0,-22.380555555555556,290.26666689888,133.58061685275086,110.6,0
HD 47186 b,0,23769.0,-26.377777777777776,99.03750007922999,126.66468464899133,37.84,0
HD 47186 c,0,23769.0,-26.377777777777776,99.03750007922999,126.66468464899133,37.84,0
HD 164509 b,0,64891.0,0.10444444444444445,270.37916688296997,128.98716672413124,52.0,0
HD 27442 A b,2,15389.0,-58.698055555555555,64.12083338462999,136.2000759351185,18.1,2
Kepler-363 d,0,67966.0,41.305277777777775,283.19166689322,109.96441038737002,734.62,0
Kepler-363 c,0,67966.0,41.305277777777775,283.19166689322,109.96441038737002,734.62,0
Kepler-363 b,0,67966.0,41.305277777777775,283.19166689322,109.96441038737002,734.62,0
EPIC 201912552 b,0,41414.511,7.588391666666666,172.56046263804836,51.79387875712804,34.0,0
HD 38801 b,0,20879.0,-7.6722222222222225,86.99583340292999,118.734898524972,99.4,0
CT Cha B,0,39849.0,-75.54472222222222,166.03750013283,69.86435108900609,165.0,0
HD 114613 b,0,47523.18502,-36.19697497222222,198.01327107507726,65.90280872008483,20.67,0
HD 185269 b,2,70631.74092,28.49986263888889,294.2989207354391,160.6619128071129,50.28,2
HD 80606 b,2,33757.0,50.603611111111114,140.65416677918998,82.77952189479623,58.4,2
HIP 14810 b,0,11474.0,21.09722222222222,47.80833337158,82.89532776363883,52.9,0
HIP 14810 c,0,11474.0,21.09722222222222,47.80833337158,82.89532776363883,52.9,0
HIP 14810 d,0,11474.0,21.09722222222222,47.80833337158,82.89532776363883,52.9,0
Gliese 649 b,0,61089.0,25.74416666666667,254.53750020362997,83.488284351058,10.34,0
GJ 649.02,0,61089.0,25.74416666666667,254.53750020362997,83.488284351058,10.34,1
Kepler-117 c,0,69310.326,48.040225,288.7930252310344,105.69963069269994,1430.0,0
Kepler-117 b,0,69310.326,48.040225,288.7930252310344,105.69963069269994,1430.0,0
KOI-142 b,0,69875.0,40.66916666666666,291.14583356624996,39.7637935830352,385.0,0
KOI-142 c,0,69875.0,40.66916666666666,291.14583356624996,39.7637935830352,385.0,0
HD 8535 b,0,5017.0,-40.73027777777778,20.90416668339,129.4806048780053,52.5,0
HD 17092 b,0,9982.0,49.653055555555554,41.59166669994,129.57097317622,109.0,0
HD 154088 b,0,61468.0,-27.41722222222222,256.11666687155997,78.1951187354621,17.8,0
HD 86081 b,0,35766.0,-2.191666666666667,149.02500011921998,148.62511687490735,91.0,0
Kepler-364 c,0,67576.0,47.39861111111111,281.56666689191997,84.0454069939098,872.59,0
Kepler-364 b,0,67576.0,47.39861111111111,281.56666689191997,84.0454069939098,872.59,0
HATS-20 b,0,47552.0,-44.590555555555554,198.13333349183998,91.23727474438051,454.0,0
Kepler-438 b,0,67595.0,41.95108333333334,281.64583355865,108.36945193712593,145.0,0
Gliese 3021 A b,2,972.0,-78.14888888888889,4.050000003239999,67.91759915556455,17.62,2
Gliese 676 A d,2,63011.0,-50.363055555555555,262.54583354336995,66.10069103975941,16.5,2
Gliese 676 A e,2,63011.0,-50.363055555555555,262.54583354336995,66.10069103975941,16.5,2
Gliese 676 A b,2,63011.0,-50.363055555555555,262.54583354336995,66.10069103975941,16.5,2
Gliese 676 A c,2,63011.0,-50.363055555555555,262.54583354336995,66.10069103975941,16.5,3
Kepler-26 b,0,68385.0,46.56638888888889,284.93750022794995,13.4432874915354,482.39,0
Kepler-26 c,0,68385.0,46.56638888888889,284.93750022794995,13.4432874915354,482.39,0
Kepler-26 d,0,68385.0,46.56638888888889,284.93750022794995,13.4432874915354,482.39,0
Kepler-26 e,0,68385.0,46.56638888888889,284.93750022794995,13.4432874915354,482.39,0
HD 2039 b,0,1460.0,-55.35,6.083333338199999,45.8658559968693,89.8,0
HD 59686 b,0,27108.0,17.085833333333333,112.95000009035999,123.950579724971,92.0,0
HIP 57050 b,0,42105.0,42.75194444444445,175.43750014034998,98.68549274535906,11.0,0
Fomalhaut b,2,82659.0,-28.377777777777776,344.41250027552996,89.0440667742102,7.704,3
KOI-830 b,0,69740.0,40.5775,290.5833335658,122.21921828186139,720.0,0
CoRoT-3 b,0,70093.0,0.12194444444444445,292.05416690030995,105.10744428492039,680.0,0
HD 30562 b,0,17316.0,-4.325833333333333,72.15000005771999,48.500185156638615,26.5,0
HD 132563 B b,2,53901.519,44.04314722222222,224.58966267967173,121.2355845813382,96.0,2
Kepler-230 b,0,68572.0,48.505833333333335,285.71666689524,114.01238413416118,894.5,0
Kepler-230 c,0,68572.0,48.505833333333335,285.71666689524,114.01238413416118,894.5,0
WASP-71 b,0,7023.0,0.7588888888888888,29.26250002341,106.03084301058593,200.0,0
HD 34445 b,0,19060.98051,7.353347444444444,79.4207521885366,79.02555457610961,46.5,0
Omega Serpentis b,0,57017.55,2.196511111111111,237.57312519005848,64.73553771413424,83.8,0
Kepler-96 b,0,71297.0,40.525,297.07083357099,131.5320534213796,128.0,0
HIP 57274 b,0,42281.0,30.959166666666665,176.17083347426998,62.94691542235336,25.92,0
HIP 57274 c,0,42281.0,30.959166666666665,176.17083347426998,62.94691542235336,25.92,0
HIP 57274 d,0,42281.0,30.959166666666665,176.17083347426998,62.94691542235336,25.92,0
Kepler-334 c,0,68913.0,47.115,287.13750022971,22.608674351005504,439.8,0
Kepler-334 b,0,68913.0,47.115,287.13750022971,22.608674351005504,439.8,0
Kepler-334 d,0,68913.0,47.115,287.13750022971,22.608674351005504,439.8,0
Kepler-297 b,0,67970.0,48.777499999999996,283.2083335599,117.22734197440042,684.83,0
Kepler-297 c,0,67970.0,48.777499999999996,283.2083335599,117.22734197440042,684.83,0
Kepler-36 b,0,69900.0,49.23166666666667,291.250000233,137.5373241527243,436.93699999999995,0
Kepler-36 c,0,69900.0,49.23166666666667,291.250000233,137.5373241527243,436.93699999999995,0
HATS-29 b,0,32423.0,-53.89333333333333,135.09583344140998,124.68664403099326,351.0,0
HD 142415 b,0,57460.0,-59.8,239.4166668582,71.15032234027355,34.2,0
Kepler-110 b,0,70302.0,48.60277777777778,292.92500023433996,108.30146111167944,532.42,0
Kepler-110 c,0,70302.0,48.60277777777778,292.92500023433996,108.30146111167944,532.42,0
Kepler-152 b,0,68847.0,41.98888888888889,286.86250022948997,137.31792415076967,456.33,0
Kepler-152 c,0,68847.0,41.98888888888889,286.86250022948997,137.31792415076967,456.33,0
Kepler-276 c,0,70456.0,39.03611111111111,293.56666690151997,55.26876109947766,1559.37,0
Kepler-276 b,0,70456.0,39.03611111111111,293.56666690151997,55.26876109947766,1559.37,0
Kepler-276 d,0,70456.0,39.03611111111111,293.56666690151997,55.26876109947766,1559.37,0
WASP-25 b,0,46886.0,-26.477777777777778,195.35833348961998,108.88809654419997,169.0,0
Kepler-338 b,0,67914.0,40.784166666666664,282.97500022637996,19.985504828276255,545.29,0
Kepler-338 c,0,67914.0,40.784166666666664,282.97500022637996,19.985504828276255,545.29,0
Kepler-338 d,0,67914.0,40.784166666666664,282.97500022637996,19.985504828276255,545.29,0
Kepler-338 e,0,67914.0,40.784166666666664,282.97500022637996,19.985504828276255,545.29,0
Kepler-318 b,0,71635.0,46.79361111111111,298.47916690545,73.68902080376998,605.0,0
Kepler-318 c,0,71635.0,46.79361111111111,298.47916690545,73.68902080376998,605.0,0
HD 564 b,0,592.82123,-49.73217761111111,2.470088460309404,7.862196790914148,53.6,0
Kepler-445 b,0,71696.668,46.49863333333334,298.73611690565554,17.07647549665508,90.0,0
Kepler-445 c,0,71696.668,46.49863333333334,298.73611690565554,17.07647549665508,90.0,0
Kepler-445 d,0,71696.668,46.49863333333334,298.73611690565554,17.07647549665508,90.0,0
Kepler-66 b,0,70556.0,46.687777777777775,293.98333356852,131.85321320452377,1107.0,7
Kepler-112 b,0,71275.0,43.209722222222226,296.97916690424995,149.61289851129555,495.55,0
Kepler-112 c,0,71275.0,43.209722222222226,296.97916690424995,149.61289851129555,495.55,0
Kepler-421 b,0,67981.0,45.08777777777778,283.25416689327,56.60116436416381,320.0,0
Kepler-388 b,0,68358.0,44.60861111111111,284.82500022785996,54.205081018796015,399.01,0
Kepler-388 c,0,68358.0,44.60861111111111,284.82500022785996,54.205081018796015,399.01,0
KOI-183 b,0,70285.0,46.39111111111111,292.85416690094996,100.47303184473797,725.0,0
CoRoT-5 b,0,24307.0,0.8152777777777778,101.27916674768998,70.20491289755735,400.0,0
Kepler-399 d,0,71880.0,40.67055555555555,299.50000023959996,74.58834483914822,543.74,0
Kepler-399 b,0,71880.0,40.67055555555555,299.50000023959996,74.58834483914822,543.74,0
Kepler-399 c,0,71880.0,40.67055555555555,299.50000023959996,74.58834483914822,543.74,0
Gliese 777 A b,2,72217.405,29.896805555555556,300.9058544073913,115.640820332329,15.89,2
Gliese 777 A c,2,72217.405,29.896805555555556,300.9058544073913,115.640820332329,15.89,2
Kepler-268 b,0,70074.0,38.055,291.97500023358,91.69385962683549,875.31,0
Kepler-268 c,0,70074.0,38.055,291.97500023358,91.69385962683549,875.31,0
HD 95089 b,0,39528.0,1.7291666666666667,164.70000013176,66.2906373552328,139.0,0
HD 148156 b,0,59297.0,-45.6825,247.07083353098997,119.81302914294623,53.05,0
Kepler-175 b,0,69492.0,43.876111111111115,289.55000023163996,124.5046031713147,1219.23,0
Kepler-175 c,0,69492.0,43.876111111111115,289.55000023163996,124.5046031713147,1219.23,0
HD 219828 b,0,83927.0,18.645833333333332,349.69583361309,39.70023946218157,81.1,0
HD 7449 b,2,4469.32198,-4.952612722222223,18.622174931564405,53.368930733436585,38.9,2
HD 7449 c,2,4469.32198,-4.952612722222223,18.622174931564405,53.368930733436585,38.9,3
HD 175370 b,0,67980.0,43.71361111111111,283.2500002266,38.676995794283904,272.0,0
Kepler-302 c,0,70636.0,43.62916666666667,294.31666690211995,105.39821749138308,1712.49,0
Kepler-302 b,0,70636.0,43.62916666666667,294.31666690211995,105.39821749138308,1712.49,0
Kepler-27 b,0,70136.0,41.08583333333333,292.23333356712,128.79160492888963,991.22,0
Kepler-27 c,0,70136.0,41.08583333333333,292.23333356712,128.79160492888963,991.22,0
HD 39194 b,0,20672.0,-69.85638888888889,86.13333340224,116.12580912771904,25.9,0
HD 39194 c,0,20672.0,-69.85638888888889,86.13333340224,116.12580912771904,25.9,0
HD 39194 d,0,20672.0,-69.85638888888889,86.13333340224,116.12580912771904,25.9,0
WASP-69 b,0,75606.0,-4.905555555555556,315.02500025202,68.98145647621145,50.0,0
HD 196885 A b,2,74391.0,11.249444444444444,309.96250024796996,121.25844490055574,33.0,2
Kepler-402 c,0,69208.0,43.35444444444445,288.36666689735995,160.43776579750693,712.9,0
Kepler-402 e,0,69208.0,43.35444444444445,288.36666689735995,160.43776579750693,712.9,0
Kepler-402 b,0,69208.0,43.35444444444445,288.36666689735995,160.43776579750693,712.9,0
Kepler-402 d,0,69208.0,43.35444444444445,288.36666689735995,160.43776579750693,712.9,0
HATS-26 b,0,34782.0,-27.58555555555556,144.92500011593998,73.61179896263893,907.0,0
Kepler-206 c,0,69992.0,41.83361111111111,291.63333356664,113.02343990082325,661.32,0
Kepler-206 b,0,69992.0,41.83361111111111,291.63333356664,113.02343990082325,661.32,0
Kepler-206 d,0,69992.0,41.83361111111111,291.63333356664,113.02343990082325,661.32,0
HD 204313 b,0,77292.0,-20.273611111111112,322.05000025763997,105.28338506667994,47.37,0
HD 204313 c,0,77292.0,-20.273611111111112,322.05000025763997,105.28338506667994,47.37,0
HD 204313 d,0,77292.0,-20.273611111111112,322.05000025763997,105.28338506667994,47.37,0
HD 159868 b,0,63540.0,-42.85444444444445,264.7500002118,84.34345826991544,52.7,0
HD 159868 c,0,63540.0,-42.85444444444445,264.7500002118,84.34345826991544,52.7,0
HD 1690 b,0,1273.0,-7.718888888888889,5.30416667091,113.44936961617745,319.0,0
Kepler-184 b,0,70068.0,43.074444444444445,291.95000023356,124.70567054656348,727.97,0
Kepler-184 c,0,70068.0,43.074444444444445,291.95000023356,124.70567054656348,727.97,0
Kepler-184 d,0,70068.0,43.074444444444445,291.95000023356,124.70567054656348,727.97,0
HD 32518 b,0,18576.71904,69.63940305555556,77.4029960619224,73.97645996897752,120.6,0
HAT-P-44 b,0,51155.0,47.014722222222225,213.14583350384999,94.60215912783472,374.0,0
HAT-P-44 c,0,51155.0,47.014722222222225,213.14583350384999,94.60215912783472,374.0,0
HD 200964 b,0,75999.84239,3.8031188888888887,316.66601021166616,68.48472101385909,68.4,0
HD 200964 c,0,75999.84239,3.8031188888888887,316.66601021166616,68.48472101385909,68.4,0
WD 0806-661 B,0,29213.736,-65.69535,121.72390009737911,122.95629782475744,19.2,0
HAT-P-19 b,0,2284.012,34.71154444444445,9.516716674280039,120.13312091928604,215.0,0
